Name,X7_Pre_6_2,X20_Pre_2_3,X22_Pre_2_2,X35_Pre_6_1,X36_Pre_2_1,X16_A_6_2,X17_A_6_3,X19_A_2_1,X25_A_6_1,X29_A_2_3,X33_A_2_2,X18_B_6_3,X21_B_6_2,X31_B_2_1,X32_B_6_1,X5_C_6_2,X14_C_2_2,X26_C_6_1,X28_C_2_3,X30_C_2_1,X6_D_6_3,X11_D_2_2,X15_D_6_2,X23_D_6_1,X24_D_2_1,X34_D_2_3,X8_E_2_2,X9_E_2_1,X10_E_6_3,X12_E_6_1,X13_E_2_3,X27_E_6_2
Unknown 228,23.378744900499,25.0120771296772,22.4278073847815,23.3103959521463,23.5750200666185,21.99616329292,23.1562324570576,24.258105618361,22.3541945739534,24.1084669394089,24.1884334189874,22.287843189792,24.7609870294545,24.3164478062228,23.0119484750906,25.4027792215255,23.827071477302,22.2010000257812,24.2512815639641,23.7898041027487,23.0975957982279,22.7620359081407,23.7828766413383,20.5103799007188,20.4023360718964,23.5339585226214,22.8545284175674,23.2529925028386,22.0080332808462,20.4671267785049,20.8462347766571,23.2624700866498
Unknown 229,21.0336589129128,22.6068729829905,21.3220208220393,20.9682348696237,20.3788784686075,20.5388634774575,21.02895392133,22.2525354782578,19.8804246021191,21.1351892596149,22.2437851032295,20.1909671567049,21.90501617228,22.649081240493,20.6053872901527,20.3298098979577,20.7193311058145,21.2391243136572,21.6872162011101,22.4246386368088,20.8457088310602,21.3280792759943,20.4694319545452,20.2242618994511,20.649242244376,20.9903379752756,20.6920786867533,21.6020537845182,19.6547873060462,19.5194816355425,20.881726597331,22.3289556004843
Unknown 230,21.5182795908013,23.4229723163521,22.6327599745504,22.440331408928,22.7059526904346,21.6975238472383,21.9762082500972,23.1425271210115,21.5067983644732,22.8693977203869,22.8908209614114,22.5768640149934,23.1749522574551,22.8944222597093,22.5392357998956,22.6494924731082,21.9237687525461,21.8840728174146,23.0009070534093,22.9320328339884,21.9843204293201,21.9555636645492,22.1184732183237,22.2804446000187,21.7708464698001,22.6807315638526,21.7590634691919,21.6853900351608,21.3516544083121,21.7004000652276,22.2097133441945,21.9861681222825
Unknown 231,24.3582063084201,25.002396620191,25.1625098818583,24.3804880284207,24.644763494611,23.0716368653367,23.3677877952713,25.3709453428624,23.0126217856326,24.9327195169974,24.5825847895853,24.112444813346,24.9352681816118,24.7807131796464,24.2002047156714,25.2988509249067,24.3024056934769,23.1856702407367,24.7784055799129,24.1304565851331,23.6480725680545,23.4769522961645,24.3976400776674,24.2759425367671,23.33853836711,24.5085465193041,23.076604345161,23.4173907264168,22.4540149207114,23.0091150470248,24.1074538796714,23.1338956047663
Unknown 232,21.8629809103059,22.4792735372652,23.8820639057538,24.1438440668592,24.7428829895048,22.7299196765339,22.8252468335066,23.8608813171334,22.3374799071366,25.2059611908367,24.0833865441354,23.2638619246989,23.6456534040059,24.0992879213124,23.5083554514855,23.3566532046422,23.9312514336695,22.6654918774347,25.1660988336417,24.5841846854283,22.1681672628172,22.6441090648657,22.2862004249812,23.6329701007876,23.1397228446425,25.7123538772592,22.3319657894848,21.7084807018334,23.3955966402889,23.7177041846244,24.1645581929362,21.3714724088603
Unknown 233,22.7665888599092,23.27184453686,23.3435158997182,23.2654099207429,23.286950809316,22.3675355450942,22.5913183386385,23.0656644350435,22.2359793846544,23.3964859493442,22.6656141913056,23.2014398789261,23.4905059841097,23.0228284706863,23.1166210746814,23.7381535069318,22.3675449904967,22.4303990515158,23.0480576258548,23.131964210372,22.0265722267407,22.1842574862524,22.3260234332667,23.2978686441628,22.5111666558626,23.1122327190149,22.0790726493649,22.1189932608683,21.9169871705533,22.5488134245677,22.2472772336016,22.5957972535656
Unknown 234,19.4412695080931,22.5153043599152,20.5621214280806,21.915826905395,21.5992169297983,21.0700307588613,21.3645654924796,22.8520971674086,18.8170253368068,21.7577897854748,22.3750140757916,20.2983024679762,21.3018438301723,22.6458696912999,20.6683981138515,18.7566337502308,18.6963142553063,20.4455028244604,22.4651781478523,22.2490537873524,18.2343792883651,20.3090672664884,18.9314153192077,18.9578369214883,18.8784844336341,21.8103843494265,18.234554262975,18.743822388451,16.540880219493,18.7780476278724,19.5008999477801,22.5266299115353
Unknown 235,19.5536709778976,20.8398251904994,21.8275450514338,22.3733098116957,23.0170648087931,20.9172932291926,21.3395536316965,22.1699032137045,20.2068703839204,22.9663633485801,22.2705227058893,21.7017770251,22.2425922615492,22.1496883223856,21.8619146803165,21.2559748315447,21.4109551210601,21.0976939694766,23.578787446749,22.6771337050255,20.5439125720781,19.9329969063505,20.5052778551444,21.7440003732287,20.4614791759235,23.5661103983607,20.0005028255465,19.3790408476045,21.1525928019188,21.5637455667862,21.6703645156522,20.2684269466975
Unknown 236,25.1568065325638,22.4348552962538,20.3246918197712,24.2524485224147,23.9229712468393,24.9244190150491,25.012523417103,24.6808222452151,24.4651162507234,24.0324272533626,24.5966910665606,24.1943690483218,21.3043133586876,24.6182141656186,23.7437589680531,24.2803743316012,23.8016166694286,24.6633725504079,24.8188744553082,24.4549376271251,25.1435955634325,25.3071761959159,23.7437739343092,24.5450829776887,25.444074315656,24.183979306927,25.0976985466584,25.3278309182899,23.6758659223561,24.3771952161015,24.5176548582415,25.5307399108789
Unknown 237,24.5952225141238,24.823521139753,22.3315075175776,24.321583937034,24.0826988681703,24.5608856525986,24.5516179501656,24.8960854718857,24.1040658274009,24.3429466497238,24.6843255520194,24.2104177253448,23.3896875450372,24.9511926187702,23.8738083353151,17.2708105398619,23.8766467935461,24.3808016555542,24.860849849231,24.9445265051397,21.6110388439175,24.911097182003,23.8334734275854,22.8779951994534,24.8983096046373,24.414329009526,24.6198868944889,24.8800322946758,23.2894629103479,24.0696353291374,24.3857337032872,25.1462208564198
Unknown 238,25.8439512458641,25.2809426533048,25.4914026002983,26.7681765665529,26.3049043676493,26.3007398295226,26.3731201549504,25.3800866547257,26.0671986164535,26.7605745410549,26.7672496440228,26.0757128434885,25.5316351100288,24.8574848430502,26.1638987821688,25.9117285020037,26.6002466749894,26.2896316088804,26.5279111260633,25.3825719364459,25.8678147948949,25.4863209650291,25.3402274217572,25.9579985512985,25.64057477692,26.7555970262047,24.6732899563582,24.5593825041275,25.9649709832864,25.8717757831416,26.6526262425236,25.5467946856653
Unknown 239,23.4869670273185,24.2738240213901,23.0575868196579,23.3615152514003,22.946433847846,22.5677567687699,22.8381537018626,24.2715411922893,22.1840597009099,23.3696053142242,24.13190766088,22.5111149467006,23.6192641607404,23.9614038067138,22.6273910324187,22.6209242275314,22.5168700682812,22.4150559338494,23.5833152665962,23.5848718208956,22.3064558458777,23.0061757063996,22.2778178769045,22.3230236959965,22.8962013610393,23.1469353724357,22.854654590946,22.4275710499603,21.0737131544023,21.9413369468109,22.6428723465581,23.6826221876378
Unknown 240,23.1693881247256,21.5953207061197,22.0617172187949,23.323834387897,22.9612486966405,23.0186681403248,22.9240128101416,22.5103046722424,22.9905832293893,22.3440837406524,22.269860299024,23.0487105239261,21.895544259356,22.3406569091489,22.49789642626,22.9148347790714,22.6638578394175,22.8997977856457,22.5846049039204,22.5582791017128,23.1864764958963,23.3379560727733,22.4981751827655,23.1551328587327,23.5557514061557,22.8074207784146,23.2601954017093,22.7102049775735,23.5719599608881,23.683725711538,22.9155862897122,22.5294269823064
Unknown 241,21.5201299743819,22.2504666877002,21.0211600081689,21.4005417045643,21.1315637679455,20.9507375830043,21.0550098001493,22.2820807498748,20.6177231365393,21.4823280718741,22.1953050820234,20.8639191849192,21.6330261994351,22.0088961135098,20.9190561982625,20.6916391127493,20.6891849735377,20.8244658352434,21.7406477946332,21.7431121753883,20.3417554913659,21.1152921619882,20.661534743941,20.8091577383763,21.0857047793328,21.180346612507,20.8647742921544,21.1265309674687,20.461960415193,20.6153957435956,20.9104204122858,21.8842005785104
Unknown 242,21.6537548857915,16.7318114537193,18.9704922167741,18.4396621252975,18.7885385881773,20.313155278568,19.2757635913811,14.9721337020918,21.9477234612269,18.5029732378565,17.0400370623914,20.5186552954324,18.1516154483159,17.2898469712539,19.3211802511723,22.0577193741658,22.3154757271794,20.653787044801,18.5939113436561,17.8582712204668,23.0297744383824,22.0696777409389,21.2141227659966,22.3613590313675,22.6364225248727,18.512597648458,23.0243981791073,22.5037296066751,23.6894207132501,22.2041247136866,22.2062693802841,18.8067720555807
Unknown 243,23.594873295885,25.2915985750707,24.0622663252217,24.4010521356696,23.9912066187511,23.7430811861892,23.9936406746428,23.7063265324981,23.3238370517218,24.3207706729936,25.19114979302,23.6745124254939,24.6467948031572,24.970437338896,23.6799990985689,23.6821346016182,23.5314012141098,23.5723591945425,24.6109872971772,24.608309633146,23.4284406386442,22.2188845052884,23.518890858933,23.4386306100697,24.084092887865,24.2546460851361,22.6849599122651,23.6098568687686,22.3689993950307,23.0324073991687,23.8227342566129,24.7394484901946
Unknown 244,28.7814177380888,27.0298775354385,26.9697473051022,27.1809119622991,26.8102043994736,27.4664809412878,27.505158480841,26.3126230890056,27.540132234962,27.0779395133241,27.8099375247004,27.1199391629763,27.0872249923671,27.566363672523,26.8565795381934,27.5925309242298,27.475328954206,27.4846850036658,27.2026297082366,27.2501759116329,27.9260769225106,28.3830586104488,27.4435751599594,27.5565055614045,28.6250361962238,27.0784064459888,28.5491711501467,28.8024660474356,27.028569189886,27.4321962445434,27.8519059641045,28.2476458945786
Unknown 245,23.5683911462544,19.2513829502864,18.7090786473668,21.8605131898379,21.5340659678957,22.965114086759,22.9465595913886,20.361589598667,23.2482410332592,21.5446041126282,22.0226257345245,22.5065102944062,18.9678895640238,21.9782736466294,21.7889011476282,23.5789823915988,22.7602727765444,22.984850972508,22.2099828480229,22.0158164243781,24.3031449497531,23.8087290732668,22.6259977388421,23.5908034797188,24.2124579057046,21.8483445759252,24.1203714341074,23.4800617826603,22.228781596822,23.0652046842386,23.2028864869891,23.1763707171355
Unknown 246,21.7606190248924,21.9709335615766,20.3164700765874,22.053982517634,21.6158639742213,20.283463356715,20.7352161651326,22.4371188184865,20.0605599132252,22.0810986350724,22.4323004982316,20.9456226022558,22.3299634238788,21.2097365162522,21.8190687228709,20.532689886045,20.1235417441369,21.7833134743795,22.0505717476136,20.906958368395,21.9670956005359,19.1893314148154,20.4240869987429,20.5226203502851,19.9206291784831,21.7233320873653,21.5023537707122,21.5932490349002,21.1031096031405,19.8640979799185,19.9831148822109,21.5023490699521
Unknown 247,24.3592923648788,24.4183370405339,25.1625098818583,20.8358882283256,21.0091290238948,19.7077840684592,20.4302631496079,23.1768091543845,20.1258751349837,22.4289894355555,22.9572221055711,19.5057077980709,22.8467914170102,22.1903341974511,20.0765013042669,21.5556342969763,22.6657588977022,18.9403289538055,22.5365883901104,22.4067835794841,21.5396810774204,22.7887716484262,20.7591738548093,20.9008502520507,22.5821566547878,20.9237517568963,22.920972684916,23.1413302223098,19.9402166251623,20.4662669024738,21.4240230295792,20.3842598553003
Unknown 248,23.0286115286114,18.0192877537353,21.4951406072402,21.1880902510543,20.7951290860443,22.7207399714421,21.8453792285042,16.3324469108203,23.5571405255447,21.0525601992144,19.9143713662155,22.7337161888236,19.464108765231,18.4412914448763,21.434503111989,23.1269837753538,23.8303740535158,22.5643399960078,20.7971980613338,19.3798390528138,23.561430544751,22.9758095695507,22.4443705594765,23.4570727435621,23.2805175773187,21.3831508701321,22.8003157220558,22.5063507491849,23.8838714746737,23.2092583611021,23.8869867607579,20.2160741931469
Unknown 249,21.864228855098,20.6105111426085,21.092135177659,20.3740685978762,20.3788784686075,20.3437399889624,20.609904486024,21.1316727858736,19.8804246021191,21.1351892596149,22.4327645057914,19.5297431714209,20.6831876712437,21.5457026544891,20.1973271414461,20.3298098979577,20.7193311058145,20.4478358272993,20.2376519458918,21.6303534331539,20.8457088310602,21.4377961439712,21.1508903847545,20.2242618994511,20.4569159601116,20.4780550819694,21.0257615515918,22.4475766282052,19.6547873060462,19.5194816355425,21.0175929918654,21.9021028265392
Unknown 250,23.9260474248442,22.7342915955762,24.0399734614813,23.2120695882077,23.1380096805972,23.1921042445274,23.1991962755088,20.8995177761597,23.7482460857465,23.2201603339755,23.4150765303209,23.6384451399901,23.6585902594753,23.4066980480937,23.3384897676006,24.590488285893,24.1344849024846,23.2719020419997,23.2412784128885,23.4376522193261,24.3389826498782,24.0368867681203,24.1743551616614,24.3632795081957,24.4178343412698,23.2561543102474,24.5762723693287,24.3889385190782,23.5180599918488,23.5152710416049,23.9751255631637,23.2694549979723
Unknown 251,22.3639491973368,21.1614975333626,22.6947058760474,21.6828017176897,21.5737446254451,21.5436225982285,21.6374517287965,19.5611663478348,22.1418849677921,21.694113921213,21.8865487656449,22.1152709813243,22.3194751537627,21.9059047871973,21.8842589996929,23.207823029658,22.5748182917193,21.7094084177248,21.6747581932409,21.9233433686168,22.7449819438675,22.3301262187775,22.6750615616219,22.7591987801035,22.5994265705701,21.7369814606625,23.0801792462951,22.2963896527063,21.9296894313582,21.8054368433095,22.4290179816434,21.6942857307737
Unknown 252,23.8863755700887,21.6265493683942,23.6934481774246,22.8549446653569,22.6447504208565,23.1101281012519,23.0157492733375,19.6272519491018,24.0399536835789,22.7679951387693,22.6541532408715,23.4858700562278,22.9962973220574,23.0488814392689,23.0143296460679,24.5435896689766,24.1242202917627,23.3007600928709,22.7656100622018,22.972724038201,24.3882156002078,24.0808193710104,24.1863510758556,24.5033724874558,24.4563440919525,22.9118688964983,24.8591791806023,24.5058093480297,23.8870239461281,23.5996241909881,24.1807148878097,22.9283106625594
Unknown 253,21.499070620088,18.7496440466125,20.7582300553071,19.5373855501404,19.4577399870011,20.5724538520529,20.2124448165288,17.0841930369045,21.038951346713,19.7018485917645,19.4411838485874,20.8177106842565,20.1349376194237,19.9347739802463,19.9891681728921,22.4367581868606,21.5485461127747,20.1081545530607,19.7112376085484,19.9635292961946,22.1389590704205,21.5364459264419,21.5124390243409,21.1981581952513,21.2506567148434,19.6420824799827,22.2583160340534,21.095710985018,21.490813643277,20.9663246460458,21.5209796470507,19.9491213699902
Unknown 254,20.4252269885455,20.3470941972352,21.9587031887067,20.8685997109151,20.842074616032,21.0591339027157,20.8140324125205,18.4959154118838,21.6778737306942,20.6967386269075,20.4410942002761,21.5828213059544,21.2915618500357,21.0639470586676,21.0508172622287,22.6091767454603,21.9847644610125,20.9371838650319,20.8615326167391,21.0906986336126,22.2071438837443,21.5308354780529,22.061679086902,22.2980632945269,21.8715143152045,20.7697670515287,22.2203995594997,20.893502970726,21.6034434400089,21.4417724955206,21.7239217355062,20.556907975277
Unknown 255,22.3032419178795,23.3080120817535,20.7517632073436,21.2784441950533,21.7990809618406,21.1782115776992,21.5432636469339,23.4098027029835,21.2530191983905,21.7702393431614,22.9503278898042,20.6520417606799,22.1388531370865,22.4994211089917,20.8429496776433,21.4625320172724,21.4321904331237,21.0085040933873,22.3820302473215,22.1793749426169,21.8150074057601,22.3821498915642,20.9760416163757,20.2652053854435,22.383171829108,21.3562938710893,22.3527769736277,22.8088892094746,19.2790738367794,20.0109008992683,21.4086658662328,22.5554436307546
Unknown 256,23.2266460213996,21.8976690233142,20.2844901124637,23.6910709983205,23.7789122163136,24.717868068326,24.7110471602724,24.0375801959458,24.86872753331,23.8014084680086,22.8072426851603,24.6317216470388,20.9362918220858,23.6527621812251,23.8274331831276,24.7197059775668,23.9103368444632,24.9690029601401,24.236765227465,23.888555190231,25.4587249143443,24.6742130196355,24.3078850376012,25.4305622681232,25.210985515583,23.7483383700248,24.9623297642975,24.6942034888318,25.6273754054115,25.2515016868496,24.3732126156015,24.4353929989253
Unknown 257,22.250054636481,24.1585486804802,22.0909983208559,23.643516638417,23.9049579031396,24.2299628240677,24.1734525517666,24.2076857011498,24.3857716535704,24.0776983283127,22.6754052716096,24.4666805881485,22.769756119228,23.8467250140976,23.9011161151262,17.5936491655465,23.7663627193452,24.5845117370625,24.1276081506836,24.2739393165344,22.2748189290426,24.0661634085915,24.1671465933356,23.6594999633601,24.4832124106362,23.9184364544741,24.3159376223403,24.0133263195241,25.152118379129,24.9249590880771,24.0390070666663,23.9545585857487
Unknown 258,24.3285890141965,26.4097170800139,25.9260603041733,25.8553459934054,26.2992546457778,25.8687403490324,25.9961732681615,26.4716226547692,26.3675527322899,26.5913149913594,24.3246080842117,26.6187110543023,25.7138424774771,25.7033729995475,26.3482682496986,26.2089333392849,25.9729840580427,26.5731390837409,26.1518041742184,26.2666841768431,26.3440928906388,25.8646191044598,26.6769260640707,27.1418212991765,26.5019231045595,26.0074466846477,26.4074500958401,26.0248611036803,27.4011847773158,26.9810478735274,26.0299408396479,25.4196683339299
Unknown 259,22.762238313895,23.3919200158753,20.8286296902729,23.170239318514,23.1577937800872,24.0045686787191,23.9077006176439,23.6551972477996,23.9061180619828,23.4732029234707,22.8837345941935,23.9292996686994,22.0409694381651,23.4663697013423,23.1723235438944,16.8589729298307,23.5597156564503,24.0164798779338,23.525953979581,23.7333205351295,21.9414131347066,23.9871212075402,23.6195801684847,23.0556549073245,24.5022465817933,23.4397103764801,24.2018459217896,24.0524461756517,24.6254673570255,24.3582083720412,23.8805088093457,23.9219496914684
Unknown 260,22.1061285613906,25.1586719208662,24.5455732328929,24.60666748956,25.156524923042,24.1703095000172,24.5288591427936,25.2604822988105,25.2483090164208,25.5882300741276,22.1312793982131,25.4921815798915,24.5100711327559,24.1646558993665,25.1710810099271,24.6439237800927,24.5353699369406,25.2683123563057,24.8717171283541,24.9651827883796,24.9141517242651,24.1653466179601,25.3031960109271,25.8913662255277,24.9539750658605,24.6183069925796,24.890966779699,24.4874308597882,26.1947806359342,25.6949913964094,24.591335817019,23.5941131632946
Unknown 261,20.0399089977621,19.8290528796443,18.1846427274691,21.6294699537373,21.7107075961926,22.1686024326297,22.385739965282,22.0114342891816,22.7557596776259,22.1219004230607,19.7662219378837,22.6418153487281,18.7127316656775,21.2269569407555,21.9563755507534,22.4372300163985,21.5257484720974,22.9254095132189,22.0810949131815,21.697063332229,23.0639241375114,21.9129302197286,22.1315263569724,23.3953667069793,22.6457731589958,21.7586123876018,22.5037853621675,21.9663379418167,23.6441064568749,23.2021584437991,22.0141954929593,21.7313198542191
Unknown 262,23.326054257578,25.8854369702109,25.5203119436239,24.9520242568982,25.4626054650789,24.8494813697665,25.0233486143557,25.9217070496018,25.2508100684956,25.8507213906875,23.7168158150824,25.7747867740241,25.3151242903168,25.0364712601179,25.5281214158272,25.5569714846288,25.0423984451376,25.4519909227061,25.3564343019845,25.5732115279481,25.3852770527975,24.6621717405314,25.7305737699513,26.0216049544371,25.1814523776142,25.2762609678388,25.1482486008358,24.7728634020832,26.1387767221433,25.70634010824,24.945157276064,24.4153477523242
Unknown 263,21.5337642277743,23.6573458576609,23.1885706379778,23.1133261962737,23.5591450381468,23.1326567355899,23.2630296171904,23.7359548385167,23.7662959672409,23.8182818330607,21.681131618539,23.9048333528562,22.9735895052523,22.9811714936733,23.5969035879731,23.4879664168235,23.2389149106551,23.8882611832935,23.515601828363,23.50184304447,23.7350432953809,23.1667014975618,23.9571402647505,24.4505875394227,23.7391970183965,23.3164006359562,23.6499239147886,23.3432548961239,24.6103576062722,24.2394814041075,23.3259610714949,22.6963388352001
Unknown 264,14.6937514454162,23.5444731369996,22.1695226411643,21.963532475159,22.8650477444201,20.922998051031,21.7368030959482,23.1407956715116,19.4237678101673,22.142323327682,21.5253418805051,22.3298739346915,19.9789764256431,22.5437686318633,22.7587559810172,20.913917806194,18.8120919590267,20.9536123748394,21.4081412243794,21.9083123499149,17.5069036672951,16.0300328953261,19.7182708243009,20.2824034466904,15.6431582506817,22.8382705557103,15.8685064144352,15.4064173408668,18.8202676122649,21.0568719071108,19.4021475669772,20.8805096614552
Unknown 265,16.7275819279132,23.8969280783881,23.0821619590264,23.3609434545569,23.9851629284749,22.3848834103415,23.0316592986549,23.9992525757674,23.950194003317,24.725754791435,19.488446919892,24.3714023421535,23.3723223640797,22.4399503468184,23.9495749413253,22.9023853943684,22.9437642432097,23.9568024033322,23.5034115405033,23.7024124920853,23.3635097564337,21.4245397847892,24.0724921110348,24.6854523293223,23.3737204580061,23.162856661457,23.4068137304814,22.8093362332688,24.9289073964548,24.5665067239254,23.0763055561359,21.6695610217619
Unknown 266,21.8322767336495,19.3228128308637,20.3038184268299,20.5541361496078,21.2273928407215,21.5294704102822,21.7713256199984,20.809827414356,20.3019960503961,21.6435419770683,22.2717117257547,21.5999209485726,20.9111236294617,20.6113053598107,21.5976851031088,22.0679287456173,22.3159581119142,21.8069289659162,21.5822616239163,20.527583759249,21.4562766102699,21.4288229414867,20.8463643468981,21.1249694128583,21.1186029044748,21.2931049559693,22.4628299406377,21.6189900224689,20.165889845976,21.4848652197721,21.5509454442553,21.1911038235045
Unknown 267,18.3307685015624,22.6900725105566,21.964520191774,21.7658317019822,22.2084933782461,21.5813574383045,22.0915328462985,22.8440296359022,22.3362341051599,22.7013446848978,19.2318339190774,22.8574413080142,21.9774062622778,21.412638132397,22.3542861546313,22.6912817408298,22.1043093695337,22.3900811187796,22.2510934802293,22.2646547908292,22.7233505843285,21.8196005672879,22.8085661175015,23.0425427867712,21.9756030123506,21.8204115367879,22.6076755898524,22.2179798429741,23.8836578347067,23.2734359407666,22.076382841002,20.7973954741892
Unknown 268,18.9232668565426,22.2446310075945,20.1139659369226,21.5946793582685,21.8365061637015,21.7108926958496,21.946129610976,22.1248159944085,22.4553580184408,22.3765341590126,19.826858856528,22.5504731585295,20.7460625821289,21.4885383105911,21.9621632186454,15.1523905318292,21.636607179865,22.4834659268033,22.0872471276335,22.165292791124,19.9939160433496,21.3520005469562,22.2843798845012,21.639408297924,22.0898439845654,21.8102746833575,22.279197249907,21.5424965918716,23.1482775136601,23.0763787876473,21.9276982334276,21.0920990019243
Unknown 269,15.2093144067019,22.5185215558536,21.5238077370059,21.6433343611798,22.1570787597378,20.8243684324441,21.7161860467961,22.6967473321063,22.0222076156289,22.8034136934172,17.8347766134362,22.792599659005,21.9400744090555,20.8202595879363,22.0685500652215,22.0142551676132,21.4768403471942,22.1058901039042,21.9633630395491,22.1128594827575,22.1700522452746,20.8531491202024,22.6562713028529,22.8545233717621,21.4476624183877,21.5302981051802,22.1672354302445,21.462429914346,23.7428226348555,23.1673674151231,21.5399288408563,19.7521380140587
Unknown 270,15.1389562033202,22.3885370153618,21.7397491064763,21.4070596643763,22.0717084580899,20.4984608949886,21.0245403011679,22.3090690592883,21.4093647390378,22.6442828928791,18.7306193506556,22.1782553031159,21.8783224909853,21.0509827245948,21.9823380134768,21.5206748541326,20.9521594848772,21.6410307736137,21.7452285130434,21.943741752582,21.237012498539,19.4465661013489,21.9910558471271,22.4435848154894,21.0828784633886,21.4784067884005,21.0754330225629,15.5832667943754,22.5173245027067,21.9716603683013,20.8290342244358,19.9115178918836
Unknown 271,21.7899268527896,23.4761141149426,22.8989557744915,22.5961676620288,22.9930537283826,23.0856316458968,23.1743184784691,23.6513291241444,23.1965701243874,23.4294658661066,21.2257569415496,23.8016557980567,22.7565535812531,22.6044345286585,23.1038913644175,23.891191111801,23.2253108891897,23.3641525316648,23.0058350184156,23.0953996597345,23.9322829636682,23.2019055372335,23.8359597941681,23.9731200720175,23.2167582506886,22.8265088749362,23.7882794987152,22.8301861927834,24.7136625363452,24.1662489276925,23.2183206933317,22.2204012685532
Unknown 272,22.5744555305207,21.8295924495444,22.4943700178353,21.9826623213914,22.0542191376644,22.0507667046038,22.1005319450503,20.9031672640967,21.2530191983905,22.4109071809326,23.3723683574991,20.6520417606799,22.119716316465,23.0621915846804,21.9596027120436,21.4625320172724,21.4321904331237,21.7115555272065,22.1808116165179,22.4367699221243,21.8150074057601,22.3711406061263,20.9760416163757,21.110029165826,22.383171829108,21.8711430748487,22.3527769736277,23.0890086270927,20.0763140888436,21.1864377120288,21.4086658662328,22.3104214280361
Unknown 273,15.1862768968236,20.6528542991415,19.9776808582824,19.1931870262664,19.9296226682492,19.0532050698921,19.4383561248284,20.7937497192304,19.4180176045291,20.5114131625508,16.6145239165265,20.413370528171,20.0399001419472,19.0995744567166,19.9904132511305,20.3741929740967,19.336944779473,19.3965949088709,19.7714628173947,19.8323572020033,20.2039259078017,17.9856662118349,20.6040027346759,20.4401379781889,19.1726809233986,19.5323409804254,18.6359525213078,15.8030514508123,21.1620399226817,20.4512251060193,19.3718952896538,18.253108158634
Unknown 274,22.9197167703623,25.0805991840152,24.6476823610852,24.3133057328129,24.7735945795006,24.4315150162079,24.5957959299729,25.2366119392135,24.5537737769787,24.9720356667587,23.5383232964162,25.0520589436219,24.502740457289,24.5727784945518,24.7356333776394,24.8007916264171,24.3537302759446,24.8308167265994,24.7505485989918,24.9171456937685,24.767084312683,24.2822828816569,24.9366199641074,25.2360753686327,24.7378021670006,24.5897199889583,24.5298188955339,24.3105311650641,25.4429314729672,25.0306115300826,24.3345078925982,24.1920949079863
Unknown 275,25.0711127989872,22.0407997918518,20.3921068201179,24.1802249599932,23.8172104093275,25.6023901822745,25.5463902617877,24.1371832248638,25.2472736908345,23.6044791136776,24.4377691672013,24.7294978071735,21.1655790386655,24.3725516115574,23.7227440827827,27.46941160383,24.5678547153288,25.2107225796696,24.8493947327655,24.3370104509792,25.834958659617,25.7585103660577,24.4624634136207,25.4870047024585,26.1511241148053,24.0346528054407,25.6343283949641,25.7834738728286,25.4082960538745,25.2814904893691,25.0094931917525,25.5360851969029
Unknown 276,27.8881142956761,24.9048431497254,23.2462051676539,26.9985130980915,26.6158691944749,28.4083412440956,28.2219664026234,26.9740016101853,28.0410855773259,26.4024386478959,27.2676397081021,27.5800247958753,24.060754790169,27.192543109662,26.5221378732019,30.2657385716713,27.3755535249056,28.0019743005474,27.6527850273522,27.1609140025041,28.6590195457109,28.5654762907163,27.2958540966225,28.2931758293906,28.9439048320389,26.8706726965472,28.4328745737322,28.6135892641813,28.2313797958368,28.0930542538254,27.7295102641406,28.491852213431
Unknown 277,22.6485218884352,18.7981652104415,18.8092389913524,21.8768183226868,22.9104959972964,23.1311930670754,21.3862809014647,18.7344085245598,22.6727833813912,22.5873016016064,22.1288905152383,21.9839236480136,19.8220782108422,23.0575105939412,22.3782857992745,21.9152351561262,21.4577188290107,21.5288406375049,21.6194910543917,22.2929462532377,23.2006418150993,22.6689625837757,20.954065859468,22.8811144940882,22.8820874746287,22.7641495516751,22.8090077065638,22.6605502963523,22.9114761718074,22.6416783610158,22.1957216462092,22.2484680807938
Unknown 278,21.8104660033745,20.6804757440968,20.7863682112817,22.5969229429575,23.1996713775275,22.7633063500906,23.1883515845417,17.6907814630263,22.4540091647725,23.0780082370293,23.2381591273163,22.417965502699,21.9396504115432,23.6743094128641,22.7855686294789,14.9236279100707,21.5454275720136,21.8417729817195,22.342481403306,23.3956774442822,20.8033731657536,22.4337373514412,21.0948755438607,21.3628812236075,22.5040500013166,23.1050913994036,22.5361561462783,22.4466586220317,22.7634792436417,22.7273911683557,22.1601630903743,22.7964261349292
Unknown 279,21.574219795635,21.7007065972424,22.2641119054724,21.6953192694012,21.7990809618406,21.6967988085481,21.6577492621734,20.9031672640967,21.6892147752467,22.2436230391766,22.9503278898042,21.6865293160969,22.4483452190777,22.9072621137761,21.71743035413,22.2123952157929,21.8899672128983,21.2947235569696,22.1459145202067,22.3740445779335,21.8650454511876,22.3781222659683,21.8240583059858,22.0519305274609,22.5053591427642,21.6821242596771,22.1367316947836,22.2561103331367,20.0763140888436,21.3424628783352,21.6592629703111,22.2598061321394
