Name,Pre_2_1,Pre_2_2,Pre_2_3,Pre_6_1,Pre_6_2,Pre_6_3,A_2_1,A_2_2,A_2_3,A_6_1,A_6_2,A_6_3,B_2_1,B_2_2,B_2_3,B_6_1,B_6_2,B_6_3,C_2_1,C_2_2,C_2_3,C_6_1,C_6_2,D_2_2,D_2_3,D_6_1,D_6_2,D_6_3,E_2_1,E_2_2,E_2_3,E_6_1,E_6_2,E_6_3
Unknown 120,22.8915611626431,23.1250509412811,22.0134597240809,23.2032838156113,23.2843636871171,24.5852045965,23.2451303690422,22.8137188305926,23.6218280187526,23.1128194748941,23.056269852205,23.5681079098192,22.0139946718023,24.0042807375148,23.9393114726199,23.1750117914566,23.5473462782943,23.0707884899019,22.6791932607828,23.3874608178302,23.1624490161963,23.0101367596394,23.9837002879359,22.7149617098441,22.6075172535708,23.0941672904543,22.8765162985857,23.3424219652807,22.7439950463961,23.0528679742462,22.5704394386953,22.6119185259472,22.4803064722847,22.5192382660793
Unknown 121,22.378075267752,23.4507873433109,22.9843702783944,22.4974742351811,23.0980544366089,25.6346705008078,23.4873228782807,23.006256332576,23.2134747193411,23.0484355315339,22.0299190524742,22.0503210350752,23.5395041109108,26.2751135239152,25.9111014165258,23.2736817125332,23.6655594386862,21.8907340017005,23.3801131355427,23.2386589486097,22.9926249106856,22.9185424318374,25.4240023079479,22.6347971186059,22.7621133492519,23.5839277178861,22.4548756747123,22.867143465253,23.523218755047,23.6211323569152,22.7212016166199,21.941537363084,22.8461220226411,22.6055868208269
Unknown 122,21.5306290337593,21.8773364057305,21.5823158022441,20.8383403996964,16.3465169287318,22.7766962967538,22.7530518377364,21.1581164865389,21.8404549245948,22.0778378898535,20.652346044461,20.6730342615319,22.0255440083562,23.8099744744218,23.2558480914068,22.0831297465152,22.1428753611391,21.4578681561075,22.9356110306236,18.0799243927684,21.8589525278774,22.1578828366823,23.6779024360319,22.8195108659243,22.2167284596692,23.2568273093582,22.1218862009121,22.8776086055079,23.1478093952919,23.1923562224791,22.3141799906388,21.7759501894448,21.7805748540942,22.2148945423827
Unknown 123,16.1648138800069,15.1197056728624,18.3308873834585,21.0946518799079,20.7318503182266,23.4295323519631,19.1060632848919,21.2878883842937,21.2354141736072,21.3875925751651,21.3993828912976,16.0490929126179,15.5553259549584,24.4106844108618,25.739362871919,23.3288220506569,21.6421024420307,21.5784701368568,20.2582486934853,21.3385405543762,18.2406975926427,21.9578586383969,23.5178959038309,20.0273684172746,22.0047704719736,23.5624188864145,21.8307371333487,21.8903378535712,19.825884230706,20.2657599041729,22.9242465561316,17.2644588262685,16.8020764894175,16.6519610082067
Unknown 124,23.5141913845679,24.1829858800925,22.8528709072363,24.1580788107814,23.4841368964462,25.7852677103021,21.828037514201,21.7192546404739,22.3005061192559,22.6200616791151,21.910907385802,21.8935444031437,22.0714891691067,24.0055680683428,23.5425078598408,22.4806585433438,23.0267507069016,22.0852673837914,22.0709950617004,22.1408501328902,22.2805091096462,22.2761801348439,23.7156864441893,21.6517200565603,22.3296677967693,23.3416492548779,21.9778381348977,22.5923694993728,21.9059320813032,22.4060595357588,22.4111677757972,22.1960648563023,21.3990656861579,22.380108000756
Unknown 125,21.7769275161071,22.5970741509248,22.1484457831396,21.630233292719,22.2123951576208,23.1349189315238,22.3629468660987,21.6102041347105,21.8797910839641,22.2081287393176,22.0250337387148,21.9902380343308,22.2230065902197,23.2015982770141,23.0658479529588,22.0835475769033,22.3403797564423,21.7891953296128,22.0851291785791,22.2478448566793,21.8035499216539,22.1857235173614,22.9557529059383,22.0232729171071,22.0473632181068,22.417722998257,22.1023870281789,22.5566603621534,22.2711220029632,22.5685611945009,21.8905705612333,22.3952279242727,21.8316698907062,22.8127370513472
Unknown 126,20.5197755048291,21.48101378543,20.5931372360201,19.9418184738905,20.5442376315918,21.972672197863,21.7067427996026,20.1792698504783,20.5763915331729,20.7776710324685,19.5694976966963,19.585758767345,21.1089107550522,22.0166640532214,22.7936873439563,20.8890508608599,21.2216667997446,20.4232650280631,21.8600585699778,15.4961276038206,20.8879345152778,20.9777942604238,22.3044071398041,21.8903606830356,21.2751924705294,22.7038698705796,20.9973798661684,21.9688786710725,22.0605303913571,22.3123439560354,15.0975396780257,20.8974918491178,20.8326285873567,21.2177624690992
Unknown 127,25.8586674641053,27.0530629017251,26.6064519434964,26.2866718747785,26.0702885709691,24.8457156059662,27.2712700959671,27.1884047936875,26.4170649968372,26.5192541256501,25.6786547477845,22.6823649294195,27.2877055083189,22.9368049804233,22.4343067355856,26.4506197713635,27.1178565038758,25.4712975703693,27.1982803412952,25.0896113225639,26.2255430519671,25.721760681194,23.6472959480165,26.0191352254881,26.3644959226121,25.9208394295563,26.0301591453118,27.1634175071958,22.8617969742274,26.837826598606,25.7704115046172,24.4668469766358,27.0493517361543,24.2012553980683
Unknown 128,20.0435756535002,21.39316775166,20.0339019984383,19.8917407421649,19.9069929247431,21.4952484558603,22.3284663660137,19.6836991000676,20.0130828599586,20.2279839009186,19.4455709790183,19.1912617979208,23.9840160431501,22.4761043204801,22.1980585413723,20.8270542901217,20.7107727122628,19.9956402686895,23.3046270689071,20.6330561693157,20.9537398429382,20.8550823332154,23.0279833569993,21.653804654773,22.1562411540186,23.7220094089648,21.2268461860856,22.8183656471299,22.7659691015977,23.9635659279599,22.2685655446854,21.8160706884322,21.9443703798228,22.6456696452596
Unknown 129,24.86889428529,23.1094758319573,24.2874479437427,25.1337953962152,24.0433640065195,23.2881327006317,24.6347946235782,25.6678242014668,25.6369044297181,25.4851965461491,24.5755980563334,24.5870751819763,25.3658122421384,23.5178397529439,23.6908102967998,24.1270902058143,23.8340696294573,24.036202196557,25.173575712287,24.8961328005003,25.6090823712426,25.141249145362,23.4712348256911,24.7362251847519,25.3505304376108,22.99693082496,24.4142056124115,23.6438384969669,24.9804267518139,25.188724177986,24.446499266435,24.0310429516466,25.64655406638,23.9245774290013
Unknown 130,26.3518693917747,26.4641155591512,26.8671129365133,26.4080547401281,26.6831146954529,27.1211855924199,27.3743547600986,26.977926687404,26.9757778022827,26.9105760803326,27.0123676981622,27.1121597247821,27.2082615461949,27.0243145601681,27.4339288823856,26.1450356859641,26.8314475689623,26.7246958895705,27.039188078853,27.4424724317071,26.8890146671162,26.5917972200322,27.2533169145016,27.440306015884,26.7723204623657,26.6793404138213,27.0490043839096,27.0098389809329,27.4658912341732,27.8891017727662,27.2104785609064,26.8427237143364,27.0976368398756,26.725794100306
Unknown 131,20.3697759671744,20.6166178882755,19.5169280766133,20.974212724442,21.5805987690112,23.2456430897312,19.1898566503481,21.3340059054863,21.2560619651636,21.863906038743,21.4439080727878,19.826382915122,20.3022654804855,24.6327201767412,24.2510284749036,23.3232566204702,22.2891256432536,21.6835680137898,20.147026798826,21.3385405543762,20.7080568121615,21.6372298495797,23.870048744054,20.496207197191,21.7775812597226,23.7452249788113,21.8108056737025,22.2182435408721,19.825884230706,20.2657599041729,23.0134485110441,22.1330895533475,18.4423488398017,22.4963472132321
Unknown 132,17.5246267506428,19.9410611404855,18.3504700949653,17.923288347946,17.0098843677399,23.2918493047112,15.2550056586571,16.0389498311541,16.1141308799567,16.2047389443605,14.9479830602668,15.015213758115,16.1463605104751,21.915181625841,21.7305640109766,16.6419325260506,18.1913817050289,15.4021334211699,16.1160540866968,14.9017921745991,15.843731616609,15.6507809610787,21.8426185308297,15.008277096746,15.7888887681328,18.939364604448,14.7086345586319,17.5742170328097,15.1646065730134,15.4073654359926,14.884973683035,14.8744110121624,16.5011644071659,14.9761196828219
Unknown 133,25.9678023821324,26.3085532706956,26.7971528647962,26.3051793818791,26.2679901922115,26.5207946870742,26.8425446116156,26.8600175746629,26.6186983463897,26.3337208943714,26.5107050881646,26.4565561225683,26.8816059749878,26.7271892563791,26.9108045388087,25.8180679891036,26.8759955403737,26.0729954036514,26.6676703704107,26.7299492158618,26.4855210467167,26.223899693664,26.7116407577258,26.6684953512015,26.5347085874181,26.2022775634655,26.3827700406469,26.6240017647317,26.8845410785608,27.152029847803,26.4730184642376,26.0408046356723,26.6840674507705,26.0183669863881
Unknown 134,24.1838720671621,24.5819262260329,24.0594220616943,24.4094510946095,24.1390192899748,25.3353421285483,22.8708154199932,24.4836519885667,24.6439813639235,24.6942051795702,24.5442507863363,24.3605349855285,22.9204812905343,24.9494850392272,25.4202064292212,24.4030045569504,24.7104193832036,23.9919052263703,23.0392811660463,23.7682694664424,24.1433878125884,24.4569547458015,25.4214910920305,23.1706334564019,23.9362812149964,24.1575016900823,23.982584138955,24.2534845057727,22.8313691722339,23.2056850526777,23.2308254037778,23.1478245653245,24.0658456767158,22.9818185843303
Unknown 135,22.3637295996398,23.6784703537818,23.652020913033,22.655140243503,23.4016631953321,23.9516504503078,24.1352505232343,23.9643052465404,23.5982746209618,23.3857430297211,23.5599499644996,22.9435136786434,23.5015101635661,24.4924215256026,24.5509843017111,23.2134736625051,24.1911904527651,23.22588061161,23.6393661585686,23.5013832552721,23.1328412474968,22.9910937710342,24.5810159326396,24.0626310917718,23.7276503151956,23.7600456058462,23.4577904445616,23.9699046830147,24.0382742790305,24.2824687242424,23.6956715263528,22.6024563251962,23.4637227299475,22.3248600243025
Unknown 136,23.1038653084908,24.4124344934354,21.2523565199746,23.6415316924719,23.0203437320431,24.5915741589861,21.1050370477795,22.1763324642484,22.1599412388906,22.3307689091091,22.2644816254737,21.5154444241766,22.4082510945633,24.3779555225567,25.150728000551,23.3391483833028,23.1799187414746,22.1821704147748,22.0401023259678,21.7090120199076,21.9267978337143,22.8557683035966,24.1025578178559,21.6311742349925,22.6406110804497,24.6749915081786,22.5805322417636,23.720869238509,22.3243563579556,22.2402267220828,21.9623873051112,22.4712028455996,22.4900036237868,22.7272061013929
Unknown 137,23.774986415153,24.3255711615585,23.8513299481185,24.3089270158271,24.1212766650378,25.2818892465287,22.8275301248495,24.2955455672158,24.4517399165251,24.2625055005917,24.3332340137839,24.1711276663563,23.052290675958,24.9157328205627,25.3203377805521,24.3708445922247,24.7049844462562,24.0937804428041,22.9679723534348,23.6557997607429,23.9313073402799,24.3637611889751,25.4943858245527,23.3206058556522,23.9060851312556,24.4053268769825,24.1758590241509,24.3731328442808,23.1333153995219,23.2546088692717,23.3549041520985,23.3570951807196,24.2886319374696,23.119501905995
Unknown 138,23.9906081480298,24.7908541143669,24.466719596779,24.2896014688835,24.6331025680761,25.545989831332,22.784680457795,24.2410370651599,24.5557802887969,24.5618151521155,24.1171144260182,24.1431648501759,22.6860990223487,25.3192821227198,25.3108882540074,24.4844955912698,25.3256573730953,24.214467500955,22.7234029191669,24.0838652666835,23.6711213488798,24.2431042925481,25.7269623319808,23.4721105974681,23.5289873237783,24.4301636257201,24.1874207189248,24.5664863770342,23.4191510166533,23.6250539990755,23.5440392299192,23.2644334213128,23.8833788260803,23.12568887386
Unknown 139,23.088430866051,24.2456492150881,23.3059554208455,22.3554466526285,22.3434871875821,25.3035261844283,20.737190963389,21.3924796163676,20.2897886109012,20.9223512780384,19.7766638854759,19.1709192299334,22.5876687960815,25.6083964290614,24.385285825965,22.8070582416209,22.8830752704021,20.8186870903562,22.6475719168878,19.5902962662729,20.8219778522603,22.1499355270198,25.3608625342952,19.6124824641493,20.3683615131156,23.5122028131399,20.2174008034226,21.9788601915668,20.2082523962237,19.8640839668447,19.7910698678606,20.0870331716128,20.6589333544397,19.0223844630494
Unknown 140,23.7853191119205,25.1869962569597,24.8439934489936,24.0047070359034,24.2010244773392,25.2552419755691,25.1077547210878,25.0879812605797,24.7581037508909,24.6889451176878,24.4636788524388,24.0840229930829,25.1988232074627,25.7656472416592,26.0726634138514,24.446523310173,25.7607606625489,24.1757756594286,24.9368810063661,24.5694187592477,24.749531923997,24.2998296635258,25.8620970217841,25.1033426386377,24.416217676984,25.4756501060019,24.4065706405041,24.8786139654849,24.799733354335,25.0992849807642,24.4591560976993,23.3443880580807,25.1863590513086,23.3175003105045
Unknown 141,22.0516515097576,22.5623951862816,22.2681164687724,22.677276023527,25.1917603913821,23.1771841395693,23.5357018151159,22.9891464844603,22.815794421874,25.0623496553336,23.1889327576909,22.2505893658468,22.2960917982971,25.6854746506994,24.2663131453306,25.0468354931431,24.8070562774851,24.2224650958891,22.0144494840268,23.2725572705935,21.5204195749834,23.8965567225694,24.4166514400451,23.5126983209198,22.2514067906907,24.1406669526024,24.2383044684155,23.8194448899943,23.846378747334,23.5613904894454,23.0631786309427,24.2819249201887,24.5210314767168,25.1683340423515
Unknown 142,23.6949841932464,24.4649628794703,24.294814597932,23.7950670227759,24.3234418142881,25.4363064460497,22.8573646032302,23.722412627122,24.1799180825702,23.9063204364196,23.7625894799788,23.7979257975832,22.6161612030292,25.2267052747451,25.1990844548996,24.2851363209306,25.190087781632,24.2373716056595,22.4554914198687,23.7195794781734,23.8132780051421,23.884352078113,25.7196948926107,23.1667196253367,23.2076109584861,24.4564152902597,24.1724919888161,24.3563796054739,23.4226367249185,23.5905540620606,23.430673508953,23.4097649721847,23.8366666221562,23.2958351319069
Unknown 143,24.5316452121589,25.5693731900345,26.1145466727991,24.8228370967737,25.5487330590496,25.8241904928301,25.9243197719448,25.930067137916,25.2253874903772,25.4257069232237,25.248424430218,24.9872419265635,25.8928907797547,25.8711391820111,26.7022035357264,24.9987124872664,25.988563495858,24.9085434036066,25.6970521085681,25.1074618334703,25.7374268948752,24.9657020613418,26.3560454925941,25.9736280965256,24.7610234057426,25.4388240551158,25.4505858470958,25.5851728702629,26.1832623326737,25.9100096145438,25.0414158884837,24.019057559004,26.1447809265651,23.9751649115806
Unknown 144,21.6608181629924,22.1792328292932,22.1038050729937,21.6217810235258,21.6719859444477,22.9060591477059,22.2087597471251,21.8302705987539,21.9509355157378,22.2927346027671,21.6380620308108,21.4846241113306,22.0314767756047,22.8785460577186,23.1590445917247,21.7491828102515,22.7042145456929,22.0239096199276,22.0178720754914,21.7176273478306,22.311425079571,21.890811792875,23.1651442234838,22.2470529270712,21.654091057758,22.2654908407565,21.7042948062177,22.3021412988255,22.4781144847895,22.5422411672877,21.5724009760602,21.1994723756833,22.023772723963,20.8290729092849
Unknown 145,25.6754367874114,25.5033141195816,25.2180058032297,23.6145392094686,24.8388086452333,25.8077766418678,23.3411027852245,24.1950703051604,24.716944246612,24.4534452628919,24.0483343486741,23.410232750599,24.6528976408243,25.7407966755972,24.8912727303329,23.6841866314203,26.0086409086741,24.1488987559156,24.0082626415617,23.8221582833277,24.8233321008707,24.7342655610906,25.1440264146062,23.5734948778178,24.5012687853149,25.5612973988129,24.543844782857,25.1574926364145,24.5261992126156,24.4556384298633,23.9512341300443,24.5315708604643,24.8203007469014,24.9321463552923
Unknown 146,22.4691923171347,24.394573358083,24.035022601571,22.3606398533177,23.083844288868,24.4973642466123,24.0342163145643,23.553613888283,23.3761816919739,23.3607718231609,22.5730038266631,22.6519925145983,23.797579020338,24.8738826973573,25.3521029914219,23.1042760294764,24.9377875942969,23.1685084304483,23.5281395383437,23.3625954038078,23.840208821718,22.672312392874,24.9708777135628,23.6925309840888,22.7871766683507,24.5647990365022,23.1471703631505,23.6469330382456,23.7649942034212,24.1606855020779,23.3415389728222,22.1899585739348,23.4655315908835,22.3272241703751
Unknown 147,21.0445811654372,21.1498877349445,19.3384655499817,20.9951877426241,20.5055315604014,22.1443954196613,19.7051433930864,19.6544323850996,21.0792807578435,20.8295737271194,19.6721148816148,19.5183517595336,19.8368337659168,22.0682562468779,21.8829882773117,21.5792103445443,21.0515895625754,20.8280525414635,18.9913618548045,20.0501893050401,20.3153102445708,19.5833811241555,21.4584400950751,19.5199738453711,21.0311930335568,21.4255618325322,19.5814088888106,20.6096738900147,20.1896936230924,20.4248368056473,21.2364115212327,20.4024510024451,19.2370929015181,21.773178219367
Unknown 148,23.5308384562475,24.5752752171699,25.2441400990458,23.5617310944493,24.9048943046938,24.3427528686165,24.5641330037173,24.5492899405394,23.943996060151,23.8000279663203,23.437911189718,23.2939438956962,24.6393428452701,24.635836290258,25.0401626065701,23.9061842556891,25.2638002752874,23.7282400291207,24.1297054399056,24.0225799219951,24.5963169323226,23.4842822105576,25.3703352897511,24.7956312513383,23.3867798092489,24.427205468603,24.2546049405738,24.4810130043334,25.6087355364651,25.1435100889333,24.1087402750834,23.1829008503641,24.7707948923653,23.2737694297001
Unknown 149,21.7112481903218,21.4128166005135,21.4585481315997,20.7153538685448,20.377068632123,17.3032745531105,20.5785386711112,19.8956303740722,21.2775603532015,18.8181696550959,20.6913971432189,20.7958273297126,20.5010371091021,16.6285674868808,16.8825272721266,20.3261345225257,22.0867022041498,21.4961868866007,19.3777154712427,21.4745364268862,21.4430972303189,20.5086930009514,15.5020748265384,20.7713609862047,20.6322442677918,20.7660466086431,21.1077412442495,15.6488333681341,21.438418021099,21.2904199166211,21.8043618888915,22.3497973133607,20.9115251027832,22.4067320690188
Unknown 150,22.0844819420567,19.4701347871699,21.2194101744913,20.964989258975,21.5518915863546,14.324789004402,20.632762887238,20.4241843026921,21.2175595266302,18.998094359677,20.6519268486422,20.8779163294389,20.6562056964424,14.4709089918411,14.473264776138,20.6244070613326,19.9732943007602,21.4798507084845,19.937050419998,21.1537471741678,20.4441656477692,20.2866848216665,15.4097344092652,20.5098157106554,20.9140581674798,18.9166460626921,21.0694279555132,22.100032482197,21.4566395351003,21.4955953650441,21.3415297487729,22.2787634456172,20.6111850968757,22.2210274770456
Unknown 151,23.5747351413835,23.3879708530623,23.541880444167,23.6832834101319,24.2790653456622,24.0482971072135,23.9146959957907,23.4912913525539,23.3422345031872,23.5355655299344,23.2473601020768,23.5233087640507,23.7958247836597,23.7985114857786,23.9162018661651,23.68194555179,23.7896946911643,23.6172441378699,23.6010367979905,23.638031618497,24.105235678752,23.2877398213229,23.8279811860617,23.7384537146519,23.2420450431504,23.3919343266607,23.5299841229472,23.6778847768944,24.1970822331431,24.2179771030743,23.593003456009,23.4313617372715,23.3223366777986,23.7684640237702
Unknown 152,22.5724568044435,22.6983604965639,21.6598567055175,22.1258916548892,22.1457080276003,23.0277055715902,21.4666541842523,21.3137801892289,22.1369407683979,22.7710852729153,21.7536817984624,21.7907991433176,21.4976060773166,22.7205124625213,22.36110332061,22.5061546380232,22.3931833693345,22.0185422957614,21.0376226927257,21.8659525069512,21.9906978895746,22.6711906041807,22.9774067818705,21.7314475753654,21.4001497429159,21.9998629836887,21.5049851442058,21.8937717253824,21.5285933908795,21.690238332699,21.6529758505378,21.6070455480722,21.9323299431181,22.8610214482593
Unknown 153,21.3564180003998,22.2020441655253,22.9029686097161,21.361477034216,22.1033309117575,22.0688729612128,22.7435986300537,22.6588738819011,21.6991262000632,21.003747869533,21.5332566903701,21.7283888206063,22.7671666841527,22.418365018638,22.7278210522402,21.3371999112026,22.4570239825904,21.2455497192165,22.8199694482753,21.8833703655427,22.6093435427967,21.4828783426145,22.7171356930249,22.397151105856,21.416891876302,21.617928674774,21.9647578320708,21.8276628191544,22.9657829526193,22.1215966644205,22.000496806061,20.7919988278382,22.866609842642,20.9839809465379
Unknown 154,21.5681413455993,21.7164224085856,20.0033126549353,21.1529787033711,21.6108196264297,20.8124882880196,18.3473709996374,21.0576757791724,21.0338527785821,18.5047444563752,20.202882164779,19.4494358002691,21.2885824832497,21.4950026731452,18.9412933048495,20.8076537634012,20.5393365113457,20.0299696388847,20.1857260765904,20.1795604564053,21.5370997014081,20.3227520885839,21.5269414495633,20.5712562013334,20.9200274398406,22.0264040615792,20.5613877848713,20.8435601375211,21.4001130762933,21.0580043502078,21.1682111014707,20.8737889857342,21.3172996849435,20.8711088470707
Unknown 155,23.4095696473568,23.2450321357232,22.5779436213289,22.635080056552,22.7998396798783,23.6799064357411,22.7988370370067,22.4428241109009,23.0744335191289,23.1435615291367,22.7863632875765,22.796405376728,22.6477155987536,23.8519337767367,23.3972895294498,23.2004655444248,23.4205528121761,22.8514599670926,21.6468652933927,22.9637672910308,22.7939109966534,23.1794414309807,23.6047186982964,22.6357728449576,22.4919540921877,23.0965250462571,22.6439789332414,23.0202566701227,22.8129308018459,22.7850811867294,22.7296854090045,22.9344875623351,23.0972603120088,23.8142560371715
Unknown 156,22.4726254296935,21.973157726677,21.2120927898095,21.801582193547,21.8486530994202,21.8340827646431,20.5894990034145,21.5219985852079,21.9506396113205,20.3019070226959,21.4708456726372,21.3730203495098,21.8683922619504,22.2245543415581,21.2274848115122,21.9678902407941,22.0594241109149,21.2185906800387,20.8441287894913,21.8932861713392,21.6147336834961,22.040847818815,22.2602045971496,21.7695843919393,21.3014545958589,21.9224455621679,21.3837681067235,21.9947395454989,21.6989826995186,21.2901750577812,21.7591707198055,21.4687885593924,22.6209595891171,22.6394736241987
Unknown 157,23.8015582022354,23.9096006261772,25.195032058842,23.5831985274637,23.490592766707,21.4750336032005,25.8814405850349,23.6729748203886,23.2527345074291,20.2278038749181,24.8024610101671,25.0994376924042,24.0402590477475,22.7836311012895,22.4560195473707,22.7938665123876,24.6146683829673,24.4806031173491,24.0204317321724,23.469353914468,24.6469932541288,21.9933780035109,22.3644588491543,24.0350901993208,23.5906248498003,23.2584626830785,23.933075876085,23.9813404460929,23.6359110541172,22.8673864784916,23.9168861041999,24.0361992037386,23.5728281580229,23.0176864631308
Unknown 158,22.5144456426315,20.5564088766437,23.4141548173323,22.4863044982937,23.3154580195543,16.5889161208859,24.3721278221088,23.3771847948407,22.2425989805933,21.1169260406251,23.2605205281666,23.6478430911704,23.0653924758835,16.5469276552679,16.8883288577606,21.7215513670432,21.6534924846596,23.0890221542357,23.0257208088724,22.4368251517747,22.9404388749007,21.2166872284826,16.8563532877852,23.0941738575586,22.5641499695501,19.4511220305629,22.6239176250656,23.433310536596,22.9892376091097,22.8960382344983,22.68612198328,22.5649619294798,22.283408998084,21.7964433645505
Unknown 159,21.759497622516,22.1169133982663,23.2160526433428,21.6989663321475,21.395468653296,16.7616873357358,23.7868615942244,21.9469186893318,21.8681722323552,21.2279990262818,22.880132897421,23.1301203072166,22.0072323825555,16.6284197189466,16.9673234911732,20.9997542468057,23.2497260289019,22.753405663993,22.4041586811806,22.575735128361,23.1887430123308,20.9897832446045,16.9353479211958,22.7962352748805,21.7269614624423,20.9355469879468,22.2725586242282,16.781285167106,22.6328765446767,22.4370852793527,22.7700038273569,22.2291135868986,22.1166425150815,21.5974203218636
Unknown 160,21.3658846234729,22.8912159024476,23.8847021431401,21.9631366289118,22.902994126706,24.1822831093116,22.7852902050171,23.3526014010075,21.6036668053775,20.59633589882,22.3925964277427,22.5668736964989,22.0438192813562,23.8909434621122,24.4437705476606,20.6565199855601,23.9570939312806,22.1111115605272,22.0140617070942,22.3630516674798,22.0947706052223,20.4581462317209,23.3259287234442,22.4974857749131,21.4484919328449,22.2272880616056,21.7847632154479,21.9247184803591,22.625368039778,22.4995630474997,22.4831071791107,21.3303014609488,22.6217153319256,20.6493422264592
Unknown 161,23.2983269199653,24.9410197727437,25.5455940753664,23.7543819324039,23.9013841415529,24.5448801709743,26.9893489255856,23.9227331605354,24.2280809806772,21.9620668147449,25.4377529556883,25.9719640533863,22.0919879570499,23.9074506370948,21.9198333630122,23.1110602608671,24.8673410774557,25.3066475031782,24.5986293086623,24.6119363360004,24.8902893375975,22.7194296778968,23.4059144449899,24.3203405899892,23.818381973091,23.1548178665952,24.8734198420213,23.7031287350107,24.0181880584947,23.4518433728193,24.7599376964859,24.5084970339597,21.558928289313,23.0254096720742
Unknown 162,26.2830343844327,25.1553624775808,25.4987188930297,26.4039048216903,26.0661481038854,25.2854314373962,25.6348548496003,27.0353002296897,26.3659654212057,26.5800648226499,25.5289435234449,25.7124314001437,26.9540640001436,25.6753792417985,25.4993872549349,26.0377765292038,25.5634265113234,25.5853665552957,26.752631266145,25.6914175651769,26.9238988219702,26.4272463309299,25.6249740393933,26.0815336648708,26.4116049207292,25.0791605828774,25.5018367857246,25.6473862324912,26.3081410961353,26.2766525843788,25.7691058278264,25.4801080893271,27.0021592977633,25.3681013604393
Unknown 163,29.3957501300808,29.2719211949222,29.7402224901601,29.5080988602379,30.0324400466571,29.5622457109507,29.9719232513729,30.1315894915248,29.5316946736651,29.5049366567306,29.4419067122673,29.6736757853275,30.0429460878995,29.7365842271853,29.7428392783061,29.1731342132751,29.6920040746875,29.4781833685747,29.8714415956833,29.6222889554895,29.9593846378104,29.2140741184827,29.6036640455267,30.0193007064504,29.4752051167166,28.9516478187274,29.4410529223035,29.5080616248429,30.2525382852089,30.2775427906074,29.7897663401319,29.3195887111473,29.9654685693458,29.1806831555056
Unknown 164,19.8647646735867,24.483501106411,21.9483073540716,19.8301323329492,20.7585664100128,27.5828581536679,25.4665510049476,22.4758630400437,19.7696844595226,18.9343683537795,20.6169096988043,21.1428234302688,21.8626601155101,26.2467330860284,27.6433079918412,19.8750495144591,22.8342686842364,20.9092175186997,20.5289507631304,18.9809065842948,20.1115550088034,18.4233234890867,24.2909866411844,19.0411397952874,20.4017032679045,21.8695305943994,18.2956269145579,20.0787709420826,19.3219904637442,19.554223572249,19.6096187193583,19.2224011711885,20.7158353232541,17.4863558299903
Unknown 165,16.0252295955329,23.2838841963711,22.4789508092018,16.0892164557778,16.9832768406799,25.9314399286499,24.3629115531993,21.2830566874259,16.3262352277163,16.6327912675825,17.322751084838,19.3045231048171,17.7890707031995,23.8459296295305,25.6417081391351,15.7145130433485,21.657462262345,16.4466763277406,16.4552202412232,16.4058388371037,16.2953935363675,16.0827649748048,23.2433458980837,16.3723380891275,16.1122580455519,19.7708616557049,15.8799547154575,17.5451334576909,16.6679211875765,16.6268566045029,16.3148713333392,16.021832071575,16.7176919013675,15.985600647199
Unknown 166,15.961816814763,22.1965516921866,21.6986822701156,16.0258036750513,16.1608856507682,25.069127372254,23.3466984582482,18.7582068688335,16.2628224469254,16.5693784869707,16.0031806611709,17.191433387939,16.392045934309,23.1999961400512,24.641283866369,15.8055576229291,21.136796196383,16.0102599320453,16.3918074605426,16.3424260564987,16.231980755722,15.8272239326759,22.0284820752453,16.3596406832043,16.0488452648171,17.9943456047633,15.8165419346537,16.0697831227885,16.6045084069729,16.774221523371,16.2514585525748,15.9584192908864,16.3666497542895,15.9249750590354
Unknown 167,23.0530373147056,21.7297521801013,19.9305789552777,23.1130616693193,22.1592471582169,18.2675950676549,18.9491851655475,23.1163099736025,23.3315686143673,23.6676686330945,21.2552248168008,21.0220484263747,23.4766245741708,22.0356147812494,17.2412216541063,23.1559939043704,21.1622886936328,21.4612877842823,23.4906359114801,22.1163194042579,23.4032769484865,23.2770087173814,22.5501155313318,22.3714460879893,23.1324050896005,21.9804326425931,21.9279796281645,22.2596571057344,22.8515751039357,23.0100515542639,22.1200364084519,21.5540368888906,23.5856154132536,22.0377880407077
Unknown 168,21.2314436420434,22.4436980793527,23.4137938400458,21.4567180814185,22.1536946259496,23.2153040673233,23.930067722466,23.133306156987,21.6703356343697,23.1475112472448,22.1100001167359,22.460267972011,23.0125927645321,22.9505651757417,23.8906098953307,21.3876441258498,23.3361089564931,21.5852638671056,22.6589682693149,21.9157318532301,22.6202939557113,21.8302927845419,22.8949235944584,22.5789112769468,21.7254703039084,21.6052667114995,21.7567773788836,21.9137696252821,22.5947204181308,22.4248347766207,21.6203872772044,20.7342295932892,23.2429465960321,20.2660393719184
Unknown 169,26.1456817343338,25.3229764301319,23.7316212938561,26.1505022556396,26.0482290428015,22.1272530251317,22.6746819095008,26.1365181881643,26.3765610859365,26.4564943183123,25.0712436835893,24.9776672685086,26.5518096783145,25.683386136945,20.8849200642325,26.1833483885619,24.8578990509905,25.2803545274017,26.4744098500234,25.9775343837555,26.3493940428078,26.1550615508331,26.2639407658869,26.1985200454407,26.129940200096,25.6974087249483,25.8320980467937,26.1264853231978,26.7150076862895,26.9869501434557,26.0218571813266,25.507608842604,26.4566911762846,25.8903660811461
