Name,Count_pre,Count_2,Count_4,Count_6,Count_8,Count_10,Mean_pre,Mean_2,Mean_4,Mean_6,Mean_8,Mean_10,Fold_change_pre_vs_2,Fold_change_pre_vs_4,Fold_change_pre_vs_6,Fold_change_pre_vs_8,Fold_change_pre_vs_10,Fold_change_2_vs_4,Fold_change_2_vs_6,Fold_change_2_vs_8,Fold_change_2_vs_10,Fold_change_4_vs_6,Fold_change_4_vs_8,Fold_change_4_vs_10,Fold_change_6_vs_8,Fold_change_6_vs_10,Fold_change_8_vs_10,P_value_A_pre_vs_2,P_value_A_pre_vs_4,P_value_A_pre_vs_6,P_value_A_pre_vs_8,P_value_A_pre_vs_10,P_value_A_2_vs_4,P_value_A_2_vs_6,P_value_A_2_vs_8,P_value_A_2_vs_10,P_value_A_4_vs_6,P_value_A_4_vs_8,P_value_A_4_vs_10,P_value_A_6_vs_8,P_value_A_6_vs_10,P_value_A_8_vs_10,Flag_A_pre_vs_2,Flag_A_pre_vs_4,Flag_A_pre_vs_6,Flag_A_pre_vs_8,Flag_A_pre_vs_10,Flag_A_2_vs_4,Flag_A_2_vs_6,Flag_A_2_vs_8,Flag_A_2_vs_10,Flag_A_4_vs_6,Flag_A_4_vs_8,Flag_A_4_vs_10,Flag_A_6_vs_8,Flag_A_6_vs_10,Flag_A_8_vs_10
Unknown 245,5,6,4,5,6,6,20.9846863803282,22.1814556928711,21.3103936631719,22.7099810826104,23.3982462872018,23.2122794503255,-1.19676931254285,-0.32570728284367,-1.72529470228221,-2.41355990687355,-2.22759306999725,0.871062029699178,-0.528525389739361,-1.2167905943307,-1.0308237574544,-1.39958741943854,-2.08785262402988,-1.90188578715358,-0.688265204591339,-0.502298367715039,0.1859668368763,0.112949261730925,0.690234362953989,0.0321278430274936,0.00275012497854676,0.00516667385545106,0.272917617719819,0.475240227980198,0.0920301082677994,0.150365829425948,0.0951649647374862,0.0124666947099089,0.0215413966537887,0.354138118377975,0.497217476907648,0.791303131493813,0,0,-1,-1,-1,0,0,0,0,0,-1,-1,0,0,0
Unknown 246,5,6,4,5,6,6,21.5435738309823,21.3382928978106,21.5760978163144,21.079415044114,20.6245159383713,20.9247123901391,0.205280933171782,-0.0325239853320873,0.464158786868325,0.919057892611054,0.618861440843258,-0.237804918503869,0.258877853696543,0.713776959439272,0.413580507671476,0.496682772200412,0.951581877943141,0.651385426175345,0.454899105742729,0.154702653974933,-0.300196451767796,0.706938903927457,0.957060571308566,0.418043240052561,0.100712249139441,0.262245680062312,0.682929503516348,0.635679926626005,0.177447442738283,0.429127870136979,0.413977980927173,0.110361365213358,0.268168365120352,0.407271528157812,0.776789249589992,0.56490436166172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 247,5,6,4,5,6,6,23.1570313078983,21.4711571747603,21.1548336791997,21.6210188236157,21.5823975407318,21.3795115532902,1.68587413313796,2.00219762869854,1.53601248428258,1.57463376716651,1.77751975460804,0.316323495560574,-0.149861648855385,-0.111240365971451,0.0916456214700752,-0.466185144415959,-0.427563861532025,-0.224677874090499,0.0386212828839341,0.24150727032546,0.202885987441526,0.0784657498027595,0.0603377488669779,0.122150696319826,0.0990056396824467,0.0644094098634424,0.749714096108858,0.871910355025755,0.90010019960282,0.917623914541507,0.651303213655522,0.666577251896905,0.820655334247319,0.966848241955853,0.795074838365423,0.818966118927904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 248,5,6,4,5,6,6,20.9052518453371,20.9037730336235,20.51840487773,21.939746987805,22.8503919774652,22.7504762101535,0.00147881171355735,0.386846967607127,-1.03449514246791,-1.94514013212808,-1.84522436481643,0.38536815589357,-1.03597395418147,-1.94661894384164,-1.84670317652999,-1.42134211007504,-2.33198709973521,-2.23207133242356,-0.910644989660174,-0.810729222348524,0.09991576731165,0.998922903170872,0.750144219080618,0.369696313487811,0.0846510282998467,0.100933268599888,0.741661706178366,0.348458101907054,0.0711154278975877,0.0859125609256774,0.247704846374404,0.0542147593851415,0.0646024208622291,0.408942804522617,0.461631193671411,0.923797063004153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 249,5,6,4,5,6,6,20.8639644483698,20.9222826047309,20.48899015965,20.6729964420234,20.7656047168863,20.9278838232984,-0.0583181563610715,0.374974288719869,0.190968006346413,0.098359731483491,-0.0639193749285347,0.433292445080941,0.249286162707484,0.156677887844562,-0.00560121856746321,-0.184006282373456,-0.276614557236378,-0.438893663648404,-0.092608274862922,-0.254887381274948,-0.162279106412026,0.905762704704685,0.493937085274913,0.71085316576224,0.841779182806102,0.896762889403308,0.412320937814619,0.613659803309505,0.738937237064223,0.990483879140177,0.736232397236654,0.599300214239961,0.406384235532002,0.850912631097119,0.605755460862514,0.729983195189259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 250,5,6,4,5,6,6,23.4100783501413,22.9457168743732,23.5105558037899,23.7351611725184,24.0979154565621,23.8738537471661,0.464361475768158,-0.100477453648587,-0.325082822377059,-0.687837106420815,-0.463775397024786,-0.564838929416744,-0.789444298145217,-1.15219858218897,-0.928136872792944,-0.224605368728472,-0.587359652772228,-0.3632979433762,-0.362754284043756,-0.138692574647727,0.224061709396029,0.234888754414275,0.814116866211713,0.422433070716091,0.0832671061918955,0.235464046613639,0.177038145829171,0.0487872038551635,0.00393238134880356,0.0170410493186501,0.599965174293529,0.160982409811268,0.380317836414198,0.350874389033675,0.719388530025988,0.543636157062838,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0
Unknown 251,5,6,4,5,6,6,21.8953397899763,21.4107980549183,22.0562274804943,22.2180302601919,22.4742960892672,22.205833147681,0.484541735058027,-0.160887690517978,-0.322690470215619,-0.578956299290827,-0.310493357704704,-0.645429425576005,-0.807232205273646,-1.06349803434885,-0.795035092762731,-0.161802779697641,-0.418068608772849,-0.149605667186727,-0.256265829075208,0.0121971125109148,0.268462941586122,0.204879116416557,0.699891824768239,0.414568559213936,0.132329376185232,0.412275205144779,0.116243609950373,0.0396309056166296,0.00597965408611567,0.0340186795187577,0.698273192226941,0.302246715468663,0.709495647411008,0.497700304516974,0.974136834875863,0.456650895201649,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0
Unknown 252,5,6,4,5,6,6,22.9412136404242,22.5358718978185,23.1363446159055,23.5413808308026,24.0878285871634,23.9934437026862,0.405341742605724,-0.195130975481295,-0.600167190378365,-1.1466149467392,-1.05223006226198,-0.600472718087019,-1.00550893298409,-1.55195668934492,-1.4575718048677,-0.40503621489707,-0.951483971257904,-0.857099086780686,-0.546447756360834,-0.452062871883616,0.0943848844772184,0.465810143791635,0.750289311944747,0.303689081113714,0.0461707392282148,0.0656955928705874,0.313124327622037,0.0777927509272372,0.00629297608832638,0.00969981063774979,0.51023764235954,0.115171632481033,0.154030815081023,0.327536105205352,0.41658754543094,0.857949592724223,0,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,0
Unknown 253,5,6,4,5,6,6,20.0004140518298,19.6751792487585,20.2191476142046,20.7536451514878,21.2131235685468,21.2135443875725,0.3252348030713,-0.218733562374808,-0.753231099657988,-1.21270951671697,-1.21313033574268,-0.543968365446108,-1.07846590272929,-1.53794431978827,-1.53836513881398,-0.53449753728318,-0.993975954342165,-0.994396773367875,-0.459478417058985,-0.459899236084695,-0.000420819025709562,0.603714233480272,0.752275588619198,0.254539957787354,0.0608813715132363,0.0607977108865776,0.417187983433711,0.0932545705094376,0.0149596206867659,0.014935077187618,0.442718882746923,0.143999231437371,0.143836452183745,0.464527949841129,0.464123259144,0.999436489407245,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0
Unknown 254,5,6,4,5,6,6,20.8883397402869,20.5307980474996,21.2472868692216,21.4966712643713,21.7898338516599,21.4066580294231,0.357541692787262,-0.358947128934698,-0.608331524084392,-0.901494111372998,-0.518318289136175,-0.71648882172196,-0.965873216871653,-1.25903580416026,-0.875859981923437,-0.249384395149693,-0.542546982438299,-0.159371160201477,-0.293162587288606,0.0900132349482163,0.383175822236822,0.419306628540438,0.463733029681198,0.192857573026778,0.0486068281710232,0.244925666766284,0.134988097988966,0.035580521265482,0.00545993707342375,0.0447826737167411,0.609740052713284,0.253334630731423,0.734245806951189,0.506958640021688,0.83792900352405,0.36479403983945,0,0,0,-1,0,0,-1,-1,-1,0,0,0,0,0,0
Unknown 255,5,6,4,5,6,6,21.8881084727741,22.0174773931621,21.5333164211003,21.6929263467444,21.5296449998901,21.4026250693562,-0.129368920388018,0.354792051673755,0.195182126029732,0.358463472883969,0.485483403417859,0.484160972061773,0.324551046417749,0.487832393271987,0.614852323805877,-0.159609925644023,0.00367142121021402,0.130691351744105,0.163281346854237,0.290301277388128,0.127019930533891,0.833198727992272,0.602922338433061,0.76107551776635,0.560654939664827,0.431926440575426,0.461864087033521,0.598100245532859,0.407841285156774,0.29872446650032,0.81458361153012,0.995524602249438,0.841801680860557,0.790440217888458,0.63709712522739,0.828314486332368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 256,5,6,4,5,6,6,22.5757576743623,24.1573123518372,23.2620522083693,24.3448732399732,24.805118187552,24.8906693266529,-1.58155467747485,-0.686294534006993,-1.76911556561089,-2.22936051318966,-2.31491165229052,0.895260143467858,-0.187560888136037,-0.647805835714813,-0.733356974815671,-1.0828210316039,-1.54306597918267,-1.62861711828353,-0.460244947578776,-0.545796086679633,-0.0855511391008577,0.0117788582007968,0.298384036530443,0.0074684879541062,0.000748842683185217,0.000511856666954767,0.162209176972058,0.750571380881276,0.255078672234334,0.199169604671752,0.106071907770502,0.0199621604204134,0.0145888444474613,0.437618252837409,0.358444250124967,0.879038234612872,-1,0,-1,-1,-1,0,0,0,0,0,-1,-1,0,0,0
Unknown 257,5,6,4,5,6,6,23.2096152358747,23.9583293884128,23.7460694591501,22.8692142178344,23.76154629324,24.3999845102476,-0.748714152538074,-0.536454223275317,0.340401018040318,-0.551931057365255,-1.19036927437286,0.212259929262757,1.08911517057839,0.196783095172819,-0.441655121834781,0.876855241315635,-0.0154768340899381,-0.653915051097538,-0.892332075405573,-1.53077029241317,-0.6384382170076,0.365015103233279,0.556128280045274,0.691455984174223,0.502727296810114,0.154681128421042,0.808228779708085,0.19146836966022,0.801378829263423,0.573297828649669,0.338699181169805,0.985872322326206,0.456806609327182,0.281911325383613,0.0706507983535716,0.417123216564987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 258,5,6,4,5,6,6,25.7637934075134,25.9366686799707,26.0960486952564,26.234708966426,26.4228048579255,26.3773588373236,-0.172875272457297,-0.332255287743006,-0.470915558912623,-0.65901145041213,-0.613565429810208,-0.159380015285709,-0.298040286455326,-0.486136177954833,-0.440690157352911,-0.138660271169616,-0.326756162669124,-0.281310142067202,-0.188095891499508,-0.142649870897586,0.045446020601922,0.661280284155535,0.448873500560741,0.258228814544923,0.103073657331459,0.127803206704567,0.704605469267116,0.45168585313109,0.202599592175466,0.246749485280693,0.750858060485796,0.439057244080324,0.504663443060987,0.633676536525027,0.717533517116868,0.903680894522425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 259,5,6,4,5,6,6,22.6621642237289,23.6384203539683,23.1522405880253,22.3388885957851,23.4242877293882,24.173404387887,-0.976256130239374,-0.490076364296403,0.323275627943836,-0.76212350565935,-1.51124016415813,0.486179765942971,1.29953175818321,0.214132624580024,-0.534984033918757,0.813351992240239,-0.272047141362947,-1.02116379986173,-1.08539913360319,-1.83451579210197,-0.749116658498782,0.251651256404414,0.599737424514858,0.713120115783829,0.368457754060728,0.0810881308017883,0.588550279787072,0.130690109080818,0.789508185122852,0.506352862755883,0.386002600400777,0.761674673966383,0.260434485219727,0.203823527478185,0.0366444218273426,0.354077074962914,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
Unknown 260,5,6,4,5,6,6,24.3147132255503,24.4879115717305,24.8344974054853,24.8569011980145,24.97439043952,24.908936442024,-0.173198346180115,-0.519784179934923,-0.542187972464202,-0.659677213969672,-0.594223216473694,-0.346585833754808,-0.368989626284087,-0.486478867789558,-0.421024870293579,-0.0224037925292784,-0.139893034034749,-0.0744390365387702,-0.117489241505471,-0.0520352440094918,0.0654539974959789,0.757908059303123,0.40645568388025,0.359097237433951,0.246184022293516,0.295025242193864,0.563765352283515,0.512772938207954,0.367246225660647,0.434287198434696,0.971264108046978,0.815267970992726,0.901023718182606,0.834298220433824,0.926156401711424,0.902689154590471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 261,5,6,4,5,6,6,20.2787564309611,21.8682764542773,21.1344698764786,22.1333092494251,22.4846888279649,22.5103172586394,-1.58952002331621,-0.855713445517555,-1.854552818464,-2.20593239700381,-2.23156082767836,0.733806577798656,-0.265032795147789,-0.616412373687595,-0.642040804362153,-0.998839372946446,-1.35021895148625,-1.37584738216081,-0.351379578539806,-0.377008009214364,-0.0256284306745584,0.0203704458394488,0.240756725597256,0.0104587969016223,0.00203295020344493,0.00183798896013364,0.294501202926302,0.683772439577936,0.324248960378295,0.304923047108905,0.172939005334299,0.0597440161899936,0.0553666241066591,0.589635476998258,0.562956134793634,0.966995854810097,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
Unknown 262,5,6,4,5,6,6,25.029286578678,25.1021473846649,25.4136259350715,25.396201336481,25.376223477195,25.1877889769484,-0.0728608059869025,-0.384339356393497,-0.366914757802999,-0.346936898517054,-0.158502398270421,-0.311478550406594,-0.294053951816096,-0.274076092530152,-0.085641592283519,0.0174245985904982,0.0374024578764427,0.225836958123075,0.0199778592859445,0.208412359532577,0.188434500246633,0.85399655137651,0.384274428918894,0.378413120886491,0.384267767871399,0.689281592840435,0.462742930887451,0.459927757209483,0.469957340855444,0.820563788975476,0.968302155947377,0.929368536500735,0.593508623852608,0.959745702772113,0.59948953095093,0.618409482476142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 263,5,6,4,5,6,6,23.0104303915667,23.2328917683563,23.3641244849387,23.526517476721,23.7275117085781,23.6442196213312,-0.222461376789603,-0.353694093372049,-0.516087085154322,-0.71708131701142,-0.633789229764513,-0.131232716582446,-0.293625708364718,-0.494619940221817,-0.41132785297491,-0.162392991782273,-0.363387223639371,-0.280095136392465,-0.200994231857099,-0.117702144610192,0.0832920872469067,0.568904312959912,0.415157885441385,0.211299940124903,0.0742510259309207,0.112245616353933,0.752048502865636,0.453166456110861,0.190078416157969,0.273400962358075,0.70688302705962,0.384714215416499,0.501581006672203,0.606557928748568,0.762580964579039,0.822523347418191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 264,5,6,4,5,6,6,21.0472654886318,21.4820049728075,21.9028437433038,20.7992151428709,18.6698399400007,18.572453417185,-0.434739484175694,-0.855578254671915,0.248050345760969,2.37742554863109,2.47481207144684,-0.420838770496221,0.682789829936663,2.81216503280679,2.90955155562254,1.10362860043288,3.23300380330301,3.33039032611876,2.12937520287013,2.22676172568587,0.0973865228157464,0.758284104902382,0.585340854878539,0.866411006524932,0.100929296862497,0.088390114631039,0.779864469425076,0.629332411389171,0.0446464556314024,0.0382594266537609,0.482409046665106,0.0393657387902942,0.0342312874727111,0.139763077094571,0.123260866533478,0.942312240461339,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
Unknown 265,5,6,4,5,6,6,22.2105556696719,22.9300318332346,23.5333124985942,23.4017552146998,23.3470951835072,23.4095717770047,-0.719476163562732,-1.32275682892234,-1.19119954502788,-1.13653951383529,-1.19901610733278,-0.603280665359609,-0.471723381465146,-0.417063350272556,-0.47953994377005,0.131557283894463,0.186217315087053,0.123740721589559,0.05466003119259,-0.00781656230490313,-0.0624765934974931,0.481160298453983,0.246311203741471,0.267586555041518,0.269206897443208,0.244388987028201,0.578812530764236,0.643264494961101,0.667496982511657,0.621551617467975,0.907001784014589,0.863579840295727,0.909086011323846,0.957113223183405,0.993863985902528,0.948599137267954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 266,5,6,4,5,6,6,20.6480873963345,21.3879788663093,21.1800087602384,21.6601322413226,21.2113568619929,21.4124373827691,-0.739891469974783,-0.531921363903923,-1.01204484498809,-0.563269465658365,-0.764349986434581,0.20797010607086,-0.27215337501331,0.176622004316418,-0.0244585164597986,-0.480123481084171,-0.0313481017544426,-0.232428622530659,0.448775379329728,0.247694858553512,-0.201080520776216,0.0817392716313214,0.250593773000935,0.0254094014666512,0.179778964294718,0.0726858345701556,0.637013785088771,0.51123168432185,0.654046355794686,0.950420355806067,0.29858297530381,0.943175382167483,0.598131629167791,0.282123337278088,0.549630240495606,0.610113101040387,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 267,5,6,4,5,6,6,21.3919372568243,21.7977221049401,22.1504429643301,22.3402841000403,22.3650124341713,22.4760879205818,-0.405784848115793,-0.75850570750579,-0.948346843216068,-0.973075177347003,-1.08415066375755,-0.352720859389997,-0.542561995100275,-0.567290329231209,-0.678365815641762,-0.189841135710278,-0.214569469841212,-0.325644956251764,-0.0247283341309341,-0.135803820541486,-0.111075486410552,0.535633789472688,0.299238243365093,0.17195505199466,0.144278732610895,0.105483032396593,0.613051580963135,0.408917186878613,0.365797232582216,0.281122499673557,0.793017967972485,0.757984468666541,0.640447371665963,0.969776088426418,0.835232406347862,0.858373253822252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 268,5,6,4,5,6,6,20.9426098646059,21.7400982225359,21.6868093174737,20.705000711451,21.5283039067757,22.1776912297396,-0.797488357929979,-0.744199452867786,0.237609153154942,-0.58569404216971,-1.23508136513368,0.0532889050621925,1.03509751108492,0.211794315760269,-0.437593007203702,0.981808606022728,0.158505410698076,-0.490881912265895,-0.823303195324652,-1.47269051828862,-0.649387322963971,0.393398060471367,0.471276899994903,0.806408207254894,0.529441493955085,0.190526528769422,0.957030703600662,0.270257830549843,0.810878351758509,0.621653077350827,0.343690559512773,0.872701319343376,0.620491895226409,0.378485632639513,0.121084637746895,0.465212489731819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 269,5,6,4,5,6,6,20.6104113640958,21.3162832889714,21.9053709303045,21.9346416282036,21.9186594272766,21.9719870415807,-0.705871924875652,-1.29495956620876,-1.32423026410787,-1.30824806318086,-1.36157567748491,-0.589087641333112,-0.618358339232216,-0.60237613830521,-0.655703752609259,-0.0292706978991042,-0.0132884969720983,-0.0666161112761472,0.0159822009270059,-0.037345413377043,-0.0533276143040489,0.482148116592871,0.248349055368125,0.211571538547334,0.197810994482226,0.180718872172356,0.58144564107651,0.537629875897776,0.528906841455625,0.493386585928558,0.978909527724297,0.990048636378063,0.950146177420037,0.987241655917445,0.970193731027256,0.955374210328255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 270,5,6,4,5,6,6,20.5492020895249,21.1027228730029,21.7724746330432,21.5605670756498,21.2799174190489,20.3147061340443,-0.553520783477971,-1.22327254351827,-1.01136498612488,-0.730715329524013,0.234495955480618,-0.669751760040295,-0.457844202646911,-0.177194546046042,0.788016738958589,0.211907557393385,0.492557213994253,1.45776849899888,0.280649656600868,1.2458609416055,0.965211285004631,0.61667733917949,0.321478587931303,0.383582390091885,0.50950140051807,0.831726391192209,0.570187575857096,0.678609431310144,0.866245805984551,0.456162129307953,0.862371601484886,0.675827540708311,0.221828883548318,0.799293511617171,0.264540036727702,0.362665032439448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 271,5,6,4,5,6,6,22.750843626527,22.9605120300923,23.0666338180965,23.3163778421611,23.497755915452,23.4895165195702,-0.209668403565292,-0.315790191569448,-0.565534215634123,-0.746912288925,-0.738672893043219,-0.106121788004156,-0.355865812068831,-0.537243885359707,-0.529004489477927,-0.249744024064675,-0.431122097355551,-0.422882701473771,-0.181378073290876,-0.173138677409096,0.00823939588178035,0.614960803301225,0.494962495805465,0.200063495360344,0.0812877347469704,0.0845070337031531,0.810884120426737,0.395423482310237,0.182951528017589,0.189528650101657,0.588765387974482,0.335129614053195,0.344284306455791,0.66326835333346,0.677633646635391,0.983418937179868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 272,5,6,4,5,6,6,22.1870598913912,22.0151267750955,21.9483880934672,21.8447719032489,21.7544222830075,21.7372707826436,0.17193311629573,0.238671797924034,0.342287988142289,0.432637608383761,0.449789108747598,0.0667386816283049,0.170354871846559,0.260704492088031,0.277855992451869,0.103616190218254,0.193965810459726,0.211117310823564,0.0903496202414722,0.10750112060531,0.0171515003638376,0.716243290673626,0.649013985093587,0.489885499058669,0.363641673334525,0.345244237520565,0.894585132446588,0.718730470143381,0.563991523141787,0.538813741657898,0.843111974458462,0.700523301859295,0.67557254854405,0.84837923472192,0.820076195828199,0.969625150016413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 273,5,6,4,5,6,6,18.9879243497526,19.3048775995929,19.8858145944913,19.7423105363677,19.6564591227209,18.9462120748515,-0.316953249840243,-0.897890244738694,-0.754386186615076,-0.668534772968265,0.0417122749011689,-0.580936994898451,-0.437432936774833,-0.351581523128022,0.358665524741411,0.143504058123618,0.229355471770429,0.939602519639863,0.0858514136468109,0.796098461516245,0.710247047869434,0.720440436110604,0.363407158846367,0.417200575765286,0.452281400118322,0.962389633182043,0.539331768578362,0.62176786632645,0.677292382192765,0.671188969380158,0.883596155466515,0.807932837428179,0.323647079593898,0.922689182543563,0.371860411884961,0.402939774552918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 274,5,6,4,5,6,6,24.3469797255552,24.5546759375913,24.7158028182755,24.7306065843443,24.7582641138398,24.6400826440387,-0.207696212036069,-0.36882309272027,-0.383626858789039,-0.411284388284585,-0.293102918483484,-0.161126880684201,-0.17593064675297,-0.203588176248516,-0.0854067064474151,-0.0148037660687699,-0.0424612955643155,0.0757201742367855,-0.0276575294955457,0.0905239403055553,0.118181469801101,0.503208585514872,0.286483459486129,0.240746765235599,0.190449531012907,0.346861532234382,0.625413517399979,0.570196792833738,0.491410531358613,0.772006317427359,0.96549419800306,0.897412137949215,0.818217367083422,0.928659965292249,0.769663561990372,0.68868263135172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 275,5,6,4,5,6,6,23.1002909560555,24.7625809401066,23.4975931350448,25.2868788165146,25.2881190103333,25.442194533282,-1.66228998405107,-0.397302178989243,-2.1865878604591,-2.18782805427779,-2.34190357722644,1.26498780506182,-0.524297876408028,-0.525538070226723,-0.679613593175375,-1.78928568146985,-1.79052587528855,-1.9446013982372,-0.00124019381869545,-0.155315716767348,-0.154075522948652,0.0266796642642388,0.616523074740746,0.0065033719926503,0.00470089024152862,0.00274017833896838,0.105500282674021,0.465333935479144,0.443009500420852,0.323030545990079,0.0308687417213229,0.025272048445254,0.015949007191998,0.998614857428797,0.827966618760928,0.821132718079588,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0
Unknown 276,5,6,4,5,6,6,25.9307089811244,27.552578865038,26.338865142227,28.0913930853961,28.1046838818377,28.2653767275246,-1.62186988391366,-0.408156161102688,-2.16068410427175,-2.17397490071336,-2.33466774640021,1.21371372281098,-0.538814220358088,-0.5521050167997,-0.712797862486546,-1.75252794316906,-1.76581873961068,-1.92651158529752,-0.0132907964416127,-0.173983642128459,-0.160692845686846,0.0283672272790025,0.60242591920901,0.00646889340213413,0.00448041999476602,0.00253014129720933,0.11523157588602,0.447530083741174,0.414754638136365,0.294433673885236,0.0321268041265126,0.0254362897613843,0.0156389012791406,0.984967633102815,0.805296465595094,0.811269165004936,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0
Unknown 277,5,6,4,5,6,6,21.0086480820425,21.7734763318893,21.8104495630179,21.7628463860543,22.5585036297892,22.5778170437904,-0.764828249846847,-0.801801480975417,-0.754198304011801,-1.54985554774671,-1.56916896174791,-0.0369732311285702,0.0106299458350456,-0.785027297899866,-0.804340711901062,0.0476031769636158,-0.748054066771296,-0.767367480772492,-0.795657243734912,-0.814970657736108,-0.0193134140011963,0.315667813459915,0.341862936963841,0.342960514248932,0.0481905658190095,0.0456637046003838,0.963347544832507,0.988762958876579,0.280807241320305,0.26940836234225,0.954600276068543,0.356503919662803,0.34443077793569,0.296941966798129,0.285618933276764,0.978589031044025,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0
Unknown 278,5,6,4,5,6,6,21.8147808558476,22.0687693211294,22.7043734891463,20.8097974622784,21.8840014475639,22.5717124009352,-0.253988465281825,-0.889592633298676,1.00498339356918,-0.0692205917162667,-0.756931545087546,-0.635604168016851,1.25897185885101,0.184767873565558,-0.502943079805721,1.89457602686786,0.820372041582409,0.13266108821113,-1.07420398528545,-1.76191493865673,-0.68771095337128,0.812600497223363,0.455747406096144,0.372587086745282,0.948458022967261,0.481749170461468,0.578779400631997,0.245911428932763,0.856429342656597,0.623095414052667,0.118908895788765,0.474529232795845,0.907488251714689,0.320440849896947,0.108652485558265,0.50244254384631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 279,5,6,4,5,6,6,21.8066877059183,21.8568135065076,22.1898917507702,21.9834090167602,22.0511066588407,21.6217813495916,-0.0501258005893135,-0.383204044851865,-0.17672131084187,-0.244418952922334,0.184906356326707,-0.333078244262552,-0.126595510252557,-0.194293152333021,0.23503215691602,0.206482734009995,0.138785091929531,0.568110401178572,-0.0676976420804642,0.361627667168577,0.429325309249041,0.885907344563344,0.326563922904096,0.628868713439654,0.486131664560829,0.597528054004285,0.374700902116833,0.717361168154731,0.5609038593831,0.482455468656803,0.594615110113471,0.709711148120581,0.135505854716112,0.846370119480151,0.305475922445257,0.20445642187903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 280,5,6,4,5,6,6,19.9838724770646,20.1094545930873,20.928989893569,19.1467322945731,20.1854041704881,20.9242180042571,-0.125582116022784,-0.945117416504441,0.837140182491495,-0.201531693423536,-0.940345527192562,-0.819535300481657,0.962722298514279,-0.0759495774007526,-0.814763411169778,1.78225759899594,0.743585723080905,0.00477188931187911,-1.03867187591503,-1.77748570968406,-0.738813833769026,0.896204424872666,0.379019079575269,0.408126561306424,0.834213331272018,0.333002874753105,0.42727765948768,0.321837660958823,0.934044518944118,0.378248473402045,0.103436044876813,0.470867656103473,0.996289061195955,0.285885811653885,0.0735588359165923,0.423675050902925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unknown 281,5,6,4,5,6,6,20.397612389841,20.2255322918258,20.4313673557328,20.6362063877363,20.2267207298228,20.7973733352649,0.172080098015218,-0.033754965891827,-0.238593997895279,0.17089166001816,-0.399760945423896,-0.205835063907045,-0.410674095910498,-0.00118843799705814,-0.571841043439115,-0.204839032003452,0.204646625909987,-0.366005979532069,0.409485657913439,-0.161166947528617,-0.570652605442056,0.743236722882071,0.953700317430661,0.663923231407331,0.744944570839708,0.448742507296939,0.71327182012558,0.436596643910868,0.998104858798461,0.259030227085648,0.724897293611993,0.714850613372082,0.514684671047729,0.437909523273488,0.758968665646281,0.259997195204924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
