Name,Count_-2_T0,Count_-6_6,Count_-6_4,Count_-2_4,Count_-2_10,Count_-6_8,Count_-2_8,Count_-6_T0,Count_-2_2,Count_-6_2,Count_-2_6,Count_-6_10,Mean_-2_T0,Mean_-6_6,Mean_-6_4,Mean_-2_4,Mean_-2_10,Mean_-6_8,Mean_-2_8,Mean_-6_T0,Mean_-2_2,Mean_-6_2,Mean_-2_6,Mean_-6_10,P_value_A_-2_T0_vs_-6_T0,P_value_A_-6_6_vs_-2_6,P_value_A_-6_4_vs_-2_4,P_value_A_-2_10_vs_-6_10,P_value_A_-6_8_vs_-2_8,P_value_A_-2_2_vs_-6_2,Flag_A_-2_T0_vs_-6_T0,Flag_A_-6_6_vs_-2_6,Flag_A_-6_4_vs_-2_4,Flag_A_-2_10_vs_-6_10,Flag_A_-6_8_vs_-2_8,Flag_A_-2_2_vs_-6_2
DGTSA(18:0/18:1),3,3,3,3,3,3,3,3,3,3,3,3,24.9849045444403,24.903233764906,25.076118291075,25.2449547741991,25.1463264656472,24.9301888072958,24.9880056861827,25.0946860011926,24.9306019009461,25.1845293941957,24.997014187895,25.3439277732962,0.566247104287912,0.623818712566183,0.379943002945849,0.305582025720948,0.762008756329211,0.191102961575756,0,0,0,0,0,0
DGTSA(18:1/18:1),3,3,3,3,3,3,3,3,3,3,3,3,27.6518220218512,27.3441642260311,27.4179846110293,27.4083306016183,27.8151038472581,27.349737897943,27.6053929529467,27.2334985139804,27.2037864962991,27.3652513462515,27.6837780797769,27.619594403133,0.139006702667382,0.226090924642419,0.972119002529324,0.481368326188658,0.358971030668597,0.560254116740064,0,0,0,0,0,0
DGTSA(18:1/18:2),3,3,3,3,3,3,3,3,3,3,3,3,24.9637486614973,24.5862013965306,24.3080325604913,24.1749798697175,25.1671359267235,24.3214794690027,25.2701360120377,24.2877351682763,24.4830527386845,25.5185427987817,24.4716738248296,23.9186746654867,0.118671514158217,0.786305907435136,0.752854396218073,0.0063755164723863,0.0324070832959444,0.020601756776543,0,0,0,1,-1,-1
DGTSA(19:0/19:0),3,3,3,3,3,3,3,3,3,3,3,3,20.0010032499929,19.7418026029439,19.8602704635318,19.9905786228582,19.8414465385381,19.6947311964712,19.8250393557975,19.8706950906665,19.7758496367588,19.6455414774324,19.8721107622703,19.7111383792117,0.620680601944424,0.620680601944424,0.620680601944424,0.620680601944424,0.620680601944424,0.620680601944424,0,0,0,0,0,0
HexCer(d18:2/16:1)_A,3,3,3,3,3,3,3,3,3,3,3,3,24.9243869750334,24.897198964518,24.601523086761,24.9981856629622,25.0700848644683,24.9708052701012,25.1836716739775,24.5973154098959,24.9233521537755,24.7967952861864,24.7995317069737,25.0560255241449,0.149544359194404,0.660596186242912,0.0835308560087919,0.949500273577886,0.342211234023505,0.569908379249988,0,0,0,0,0,0
HexCer(d18:2/16:1)_B,3,3,3,3,3,3,3,3,3,3,3,3,25.3806463852699,25.3861624374002,24.8930171573149,25.2815493450818,25.4591013757786,25.256254078306,25.4817978057997,25.0618292675176,25.112218720112,25.2404875384679,25.1734286166422,25.177780223605,0.22876716843013,0.417998691585915,0.14534301649372,0.286625122995855,0.390928668686982,0.62378516425669,0,0,0,0,0,0
HexCer(d18:2/20:1),3,3,3,3,3,3,3,3,3,3,3,3,24.2121833954895,24.961502949037,23.9559210289235,24.1877292453354,25.0856255723023,24.5766945131353,24.4496149398279,24.1626999866723,24.5754243188155,24.3360751334037,24.5280504640873,23.6458687983741,0.924439130351834,0.409438807891249,0.657463941902962,0.010193145564097,0.807664399267707,0.647111061642267,0,0,0,1,0,0
PC(0:0/16:0),3,3,3,3,3,3,3,3,3,3,3,3,22.385570551631,21.7756701337114,21.4750280984719,22.0845860535261,22.870647307755,21.8642588399869,22.0629442069919,22.5539183575687,21.7436630218843,22.8799394429174,21.8020593932334,21.5178547800799,0.633043419642003,0.940199821580804,0.0927052480485053,0.000702167281982636,0.573465336709224,0.00328658947991185,0,0,0,1,0,-1
PC(0:0/18:1)_A,3,3,3,3,3,3,3,3,3,3,3,3,23.6232402124809,23.1404158659175,23.5411158644954,24.1049024924747,24.0580116812044,23.774411769424,24.1325634960267,24.127095728221,23.638659419145,24.8144006525004,24.0504186645872,23.5160659334729,0.285710286253508,0.0602299841089167,0.233650760481975,0.251731920856428,0.445237390155031,0.0176562328771079,0,0,0,0,0,-1
PC(0:0/18:1)_B,3,3,3,3,3,3,3,3,3,3,3,3,22.9193149910794,22.0052279298133,22.3674030430972,22.5473649077604,22.7226994777972,22.4581401011016,22.6357048618608,23.4464798822702,22.1743190850685,23.0553605030753,22.519438852902,22.1458097977036,0.0834215333905436,0.0908112903761603,0.543275478047447,0.059671810481348,0.548617987265113,0.00593282997410845,0,0,0,0,0,-1
PC(15:0/16:1),3,3,3,3,3,3,3,3,3,3,3,3,23.995087457104,23.9898303238543,23.8773348612155,24.4067282333107,24.1793706576889,23.8560473542449,24.1019824587924,23.8497757250732,24.027495734379,23.8832788338269,24.2429632966172,24.1230614313302,0.4689762196432,0.212163627219962,0.0130724491901338,0.777989385309862,0.225030380374416,0.472295362166733,0,0,-1,0,0,0
PC(15:0/17:0),3,3,3,3,3,3,3,3,3,3,3,3,23.6071704989379,23.4434830202304,23.0548604808835,23.4630790384365,23.8568833717715,23.1067940355647,23.5150125931178,23.1989519413849,23.6742369319724,23.2660183744194,23.8517015777835,23.4486648142185,0.311477896163464,0.311477896163464,0.311477896163468,0.311477896163464,0.311477896163464,0.311477896163464,0,0,0,0,0,0
PC(16:0/16:1),3,3,3,3,3,3,3,3,3,3,3,3,25.8374456469164,25.4030843030512,25.8116378855837,25.616011018555,25.6526915174903,25.4707462968926,25.8655060334637,25.494778626673,25.7052336350756,25.4053922792061,25.7268149172956,26.1415237043213,0.200438767258697,0.225602029350726,0.459606991161686,0.072575614433976,0.142419048953274,0.260678770115596,0,0,0,0,0,0
PC(16:0/18:1),3,3,3,3,3,3,3,3,3,3,3,3,25.8042954117965,25.9890099098803,26.3036388211413,26.0965447973049,26.4405043368447,26.14282179955,26.2374230703802,26.0360870650611,25.8561593673789,25.7292841018898,25.8928800731642,26.1266341748258,0.259430449484925,0.636246658334694,0.312359567382456,0.130886798211221,0.641596829543542,0.533200129809667,0,0,0,0,0,0
PC(16:0/18:3),3,3,3,3,3,3,3,3,3,3,3,3,22.8377141337037,22.9175876869062,23.0841038847628,22.8739196652688,22.7151241622719,22.9448774110759,22.7346931915819,23.0478983531977,22.6346063547315,22.8447905742255,22.7074034674122,22.9253083817659,0.467848587229323,0.467848587229323,0.467848587229316,0.467848587229323,0.467848587229323,0.467848587229316,0,0,0,0,0,0
PC(16:1/0:0),3,3,3,3,3,3,3,3,3,3,3,3,22.4592513981395,21.5337230790731,21.8548873697138,22.5390754592563,22.5579823906915,22.7694533402258,22.9805132044034,22.5517182927174,22.2635459056894,22.1886322256033,22.6059177493251,22.2936251014856,0.831204434813484,0.0197099169475321,0.123912998530323,0.543641756114839,0.627279671293392,0.862870317701202,0,-1,0,0,0,0
PC(16:1/16:1),3,3,3,3,3,3,3,3,3,3,3,3,25.6198579859358,25.3929302582768,25.5958624607546,25.9467671522422,25.9333000846495,25.4293813713158,25.7189574261062,25.672190383905,25.6133235775897,25.6570281369696,25.7194307264965,25.6019673606922,0.829067980498956,0.185924010192021,0.156296788311885,0.179729961289789,0.238912105533017,0.856893583093535,0,0,0,0,0,0
PC(16:1/17:1),3,3,3,3,3,3,3,3,3,3,3,3,25.2524459202713,25.178031649324,25.2574694376691,25.4563135597269,25.4028914105106,25.1741731593252,25.373017281383,25.0536017982134,25.2873269503787,25.0884828283209,25.3768757713818,25.2040472884528,0.476750803679727,0.476750803679735,0.476750803679727,0.476750803679727,0.47675080367972,0.476750803679735,0,0,0,0,0,0
PC(16:1/18:1)_A,3,3,3,3,3,3,3,3,3,3,3,3,27.2203478947074,26.9848025699112,27.3401360068629,27.0742657404777,27.283096476815,26.7445731804237,27.1582941803193,26.8099870111989,27.0674864132396,27.0896936996872,27.09735011263,27.5122592879445,0.116973671547364,0.659593919251229,0.30256452617807,0.372842508215819,0.114155822643924,0.9306047453567,0,0,0,0,0,0
PC(16:1/18:1)_B,3,3,3,3,3,3,3,3,3,3,3,3,25.2994180730325,25.3245131718907,25.8300325056091,25.5049309002329,25.4273024436741,25.0474592068625,25.5520956235535,25.7323429277397,25.3807414814419,25.5228201726105,25.238554051299,25.4144862913716,0.19423884329195,0.793142116099197,0.325919208499887,0.968790184687196,0.132625088097428,0.665094957943803,0,0,0,0,0,0
PC(16:1/18:1)_C,3,3,3,3,3,3,3,3,3,3,3,3,25.4604292823614,25.7715984681799,25.9438956114374,25.9199534218672,25.8181496368813,25.7356505029258,25.8312415166742,25.7693447535529,25.6147920390676,25.6034258555951,26.2375168689244,26.0605797083971,0.227939454798021,0.074284952630095,0.924398645918699,0.341224155192314,0.70518181266666,0.964065054795328,0,0,0,0,0,0
PC(17:1/18:1),3,3,3,3,3,3,3,3,3,3,3,3,25.3360012229683,25.3084223821853,25.495210232124,25.4193190085691,25.9119142632561,25.5895738412124,25.4836382724902,25.4613287466649,25.0222159623786,25.4174527582681,25.3611788478353,25.6998455385637,0.585659480476541,0.818037276226534,0.740824026324882,0.359084186758337,0.644654385721859,0.0941976543539267,0,0,0,0,0,0
PC(18:1/18:1),3,3,3,3,3,3,3,3,3,3,3,3,29.2442668218852,29.3878152040624,29.706431433986,29.5723446324476,29.8787889845623,29.7610743174298,29.6437848616893,29.5726656951001,29.120177611919,29.5789150932336,29.5225097553995,29.6804167875082,0.182888697700824,0.578957426128011,0.580660205210584,0.415550125325915,0.628681320838092,0.0673620347300759,0,0,0,0,0,0
PC(18:1/18:2),3,3,3,3,3,3,3,3,3,3,3,3,26.0308157568989,25.6556125770628,26.062621130597,25.7514690056172,25.957493593159,25.5745442259009,25.8927841083784,25.8177195036413,25.6442972316642,25.754900416474,26.1084569818015,25.9931328643139,0.532784722425385,0.19121321363738,0.364619880706527,0.916581886400727,0.353988306485094,0.745388158896205,0,0,0,0,0,0
PC(18:1/19:1)_A,3,3,3,3,3,3,3,3,3,3,3,3,24.6540948469339,24.9044203190173,24.9993283966601,25.016846172737,25.0483416500924,24.9474763731604,24.9649941492374,24.636577070857,24.9640667856066,24.9465490095297,24.9219380950942,25.0308238740154,0.957144240541608,0.957144240541617,0.957144240541608,0.957144240541608,0.957144240541608,0.957144240541617,0,0,0,0,0,0
PC(18:1/19:1)_B,3,3,3,3,3,3,3,3,3,3,3,3,26.7967981392811,27.1703224994327,27.1936725216536,27.226293872961,27.3664019390869,26.9932035728774,27.3167401835015,27.2349118810617,27.2036419005052,27.1010385239419,27.2651457171496,26.9690797802022,0.11572892727709,0.727002421223996,0.904292505970194,0.15186389151415,0.23987243441115,0.705670412425766,0,0,0,0,0,0
PC(18:1/19:1)_C,3,3,3,3,3,3,3,3,3,3,3,3,23.6348120872188,23.9346296261,23.971054238726,24.0246572585138,23.7783639320601,23.679691445328,23.9991461118396,23.8249783050376,23.8198354235579,23.7149792465887,24.0794943427175,23.9452941349771,0.380290298590076,0.502452283918514,0.803226880764915,0.44035714965795,0.146265896137161,0.626597983556688,0,0,0,0,0,0
PC(18:2/18:2)_A,3,3,3,3,3,3,3,3,3,3,3,3,24.912672164636,24.8849650365013,25.0660631976795,24.8700564918261,24.7453859377421,24.9775594815232,24.7815527756698,25.1086788704894,24.7721785498225,24.9681852556759,24.6889583306479,24.9413926435955,0.483660900957984,0.483660900957976,0.483660900957976,0.483660900957968,0.483660900957976,0.483660900957976,0,0,0,0,0,0
PC(18:2/18:2)_B,3,3,3,3,3,3,3,3,3,3,3,3,23.3464027615554,23.1571725977068,23.3755190080916,23.4269300572695,23.216153243563,23.1820002990866,23.5718620524554,23.1920801362378,23.5169666809908,23.126623191768,23.278938165575,23.4084869404769,0.594524307962126,0.674141896897905,0.858878667450897,0.507775403001574,0.185571355660687,0.185048222842765,0,0,0,0,0,0
PC(18:2/18:3),3,3,3,3,3,3,3,3,3,3,3,3,23.5525557332073,23.1424060946627,23.2708940494557,23.3228391566569,22.8475862568178,22.8664987421054,22.8487621028369,23.4488420253599,22.738941421687,23.2152037161618,22.8488157335127,23.4872154704273,0.750821296330745,0.372226376358192,0.873530289343708,0.0591531410478104,0.95664559621247,0.15318778225606,0,0,0,0,0,0
PC(18:2/19:1),3,3,3,3,3,3,3,3,3,3,3,3,25.6311828506758,25.6897614315016,25.6237320470334,26.0870493737151,25.7040629294115,25.5647716861788,25.9182347790148,25.5765643941708,25.6730984634656,25.5812281923886,25.6249527422335,25.8523907921776,0.83992167542203,0.810611187393695,0.0960806456182306,0.584341801053255,0.198809029525787,0.734238590283977,0,0,0,0,0,0
PC(18:3/20:0),3,3,3,3,3,3,3,3,3,3,3,3,23.5506113769727,24.0319428079146,23.9778279733954,24.2818899064425,23.8555187076711,23.9531448865926,24.079448645767,23.7983767140022,23.7414326888211,24.0860275896018,24.2278996374757,24.0291403906425,0.247821072019908,0.358192651127099,0.159005696629533,0.414705175793929,0.551632226181326,0.112510691334388,0,0,0,0,0,0
PC(19:1/0:0),3,3,3,3,3,3,3,3,3,3,3,3,22.0546157247468,21.7554733875508,21.9329606034123,22.4766080735184,22.5634328290505,22.149133742418,22.890426706915,22.6257447487277,22.1423408070445,22.4293682514852,22.5626197498448,21.7115890575644,0.180443989363497,0.062995350732247,0.201542734606019,0.0506475151402943,0.0859843801721738,0.494770743842766,0,0,0,0,0,0
PC(19:1/19:1),3,3,3,3,3,3,3,3,3,3,3,3,25.3800356555469,25.5196723140366,25.4952837361459,25.8530367229175,25.615730082274,25.3484749264025,25.5156843080784,25.5529654552571,25.4884082100594,25.4406111865007,25.5581746227146,25.64569114157,0.332380976299855,0.827526045758777,0.0517936943782737,0.865343370729293,0.348314106206903,0.78685355431847,0,0,0,0,0,0
PC(20:4/20:4),3,3,3,3,3,3,3,3,3,3,3,3,20.6729474077263,20.5724058382967,20.6543622439636,20.6954046488017,20.7379692462933,20.5425762348549,20.583618639693,20.6319050028882,20.6387191001899,20.5976766953518,20.6134482431348,20.6969268414552,0.891030578695318,0.891030578695318,0.891030578695318,0.891030578695318,0.891030578695318,0.891030578695318,0,0,0,0,0,0
PC(34:2),3,3,3,3,3,3,3,3,3,3,3,3,23.4967464162934,23.2111265676195,23.4757112911963,23.5272978632676,23.5441818528018,23.0887708448276,23.5462022335097,23.4117064062823,23.6029802047054,23.0898488861805,23.538857368551,23.6093323353871,0.699901031946727,0.145782966020113,0.81494224391048,0.767616282847204,0.0465779894437672,0.0271027791376747,0,0,0,0,-1,1
PC(36:1),3,3,3,3,3,3,3,3,3,3,3,3,24.1644418842871,24.3436348841985,24.5045979614225,24.3551973699751,24.1449475046112,24.1913832937297,24.5112563548339,24.3430062869126,24.1928331343144,24.2469056246629,24.5102960102476,24.5346098702207,0.310903182402428,0.343592684496772,0.39500553676596,0.0332469697003868,0.0760133211692183,0.756630921012176,0,0,0,-1,0,0
TG(16:0/18:1/18:1),3,3,3,3,3,3,3,3,3,3,3,3,23.0227443204788,22.6818411509391,22.6885765260307,22.7156599038006,22.2685108561423,22.806949513861,22.6115774294957,22.6471978971008,22.8322929739423,22.548692082028,22.9794358180235,22.898218257757,0.320676283891518,0.429538434789029,0.942308686709732,0.101994628839329,0.602661806619031,0.451276686027687,0,0,0,0,0,0
TG(16:1/16:1/16:1),3,3,3,3,3,3,3,3,3,3,3,3,23.3439778277839,23.5338945451636,23.4951757337885,23.4688872986846,23.2527032118329,23.3235930416626,23.13479106859,23.3537069230846,23.313504404764,23.6096747041131,23.9935273756268,23.1889355491769,0.965742350072875,0.0514088245573185,0.907624635645878,0.778503374245469,0.407989590421546,0.198910583503925,0,0,0,0,0,0
TG(16:1/18:1/18:1),3,3,3,3,3,3,3,3,3,3,3,3,24.2242799795053,24.3552778631785,24.2411933170678,23.9965443535537,24.0155832059909,24.3072668469127,24.0017094836509,24.3448868126462,24.2012504214374,24.1980023645609,25.0025566063461,24.3321245825067,0.614220258469038,0.0113842499710852,0.310544081305817,0.192668850591803,0.208019650784006,0.989140022066162,0,-1,0,0,0,0
TG(16:1/18:1/18:2),3,3,3,3,3,3,3,3,3,3,3,3,24.3879277952729,24.4308753914501,24.2865791066979,23.9929864978428,24.3030541749279,24.5609559744491,24.2924789387134,24.1293137210358,24.4034367503525,24.644445582465,24.629487511813,24.6182973873644,0.394281361473594,0.51163869836393,0.33455352841589,0.300853100198156,0.376779922591741,0.426797701378361,0,0,0,0,0,0
TG(16:1/18:2/18:2),3,3,3,3,3,3,3,3,3,3,3,3,24.1531261069793,24.4146861686813,24.148324950124,24.0568977753371,23.957883850677,24.1482464351712,23.8660794561182,23.7480076369419,24.3809042882325,24.513203348084,24.6770308208202,24.1949388973725,0.261261163078102,0.4634735714763,0.797347100088412,0.507231627703221,0.430792539272159,0.710420626459638,0,0,0,0,0,0
TG(16:1/18:2/18:3),3,3,3,3,3,3,3,3,3,3,3,3,22.4749827512147,22.7929352861214,22.9966418631293,22.6365389337591,22.3367429571351,23.2684367550391,22.5558244943287,22.6008532219498,22.6753959371245,23.058802106152,23.0126508819038,22.8770259261399,0.671255500447987,0.460514240010326,0.230877179788801,0.0775063322791265,0.0228134802291749,0.202980835962365,0,0,0,0,1,0
TG(18:0/18:0/18:1),3,3,3,3,3,3,3,3,3,3,3,3,19.131824027733,19.3449685740889,19.1795995633803,19.2143382873543,19.0525036708672,19.5684232273445,19.6031619513185,19.097085303759,19.2575658454496,19.2228271214756,19.3797072980629,19.0177649468931,0.911661108459876,0.911661108459876,0.911661108459876,0.911661108459876,0.911661108459876,0.911661108459876,0,0,0,0,0,0
TG(18:1/18:1/18:1),3,3,3,3,3,3,3,3,3,3,3,3,24.8790991524967,24.9218286317197,24.71451799333,24.6062137727442,24.7038613780319,24.8824662877399,24.8277247418149,24.5737909368053,25.2097412132836,24.8283147468067,24.9771861970406,25.0480392461186,0.327120477982469,0.857591943673433,0.725792487607967,0.270591261899811,0.859158953530296,0.223439529268441,0,0,0,0,0,0
TG(18:1/18:1/18:2),3,3,3,3,3,3,3,3,3,3,3,3,25.2650647498348,25.7929546048807,25.4534044829007,25.1583071063298,25.8410403689245,25.732850961486,25.4534653676707,25.4088349940736,26.002542230077,25.5273166993898,25.420725319238,25.7505117009457,0.712309374681694,0.343620774389588,0.451190403156158,0.816228180467925,0.475376213521918,0.229354788136205,0,0,0,0,0,0
TG(18:1/18:2/20:1),3,3,3,3,3,3,3,3,3,3,3,3,21.390540467628,21.1749759905005,21.1064421540248,20.977102336972,20.9052447091353,21.2915952820646,21.262116900962,20.7441703674597,21.7873040389383,21.153262774216,21.4279239455251,21.2369189286577,0.0743048462666053,0.472308619715023,0.71213146133119,0.347850008630253,0.932885993192299,0.0796310907034172,0,0,0,0,0,0
TG(18:2/18:2/18:3),3,3,3,3,3,3,3,3,3,3,3,3,24.0371000545863,24.3138150078218,24.3589317873124,23.8038260179202,23.8514226777561,24.6710009460126,23.8261787058457,24.052314752654,24.2718752712449,24.1166891448764,23.9717816481624,24.9494014663844,0.976575763164401,0.511140666005298,0.289788335323847,0.0426244168566637,0.112494710065057,0.764783486724105,0,0,0,-1,0,0
TG(18:2/18:2/24:1),3,3,3,3,3,3,3,3,3,3,3,3,18.4421884039622,19.1479395241462,18.9118439289832,18.8081844320357,18.384232359275,19.0654853520253,18.3381183487425,19.0944873110897,20.404387844122,18.5836118070989,18.7141705688805,19.1163736129492,0.306914129166928,0.494218974561341,0.869627596416515,0.252810083731501,0.255833325255994,0.00760596485160668,0,0,0,0,0,1
TG(34:0),3,3,3,3,3,3,3,3,3,3,3,3,21.5218514041785,21.1879304456212,20.9219591315904,20.4472946071119,21.0366891690518,20.6741572744609,21.4205206572171,20.8651302392074,20.7926137579872,20.8745356710317,20.5982080608968,20.3784725860254,0.163556035543744,0.209128740849642,0.309242341526834,0.162637437317977,0.115428308384551,0.859216032529402,0,0,0,0,0,0
TG(36:0),3,3,3,3,3,3,3,3,3,3,3,3,21.3658070997512,20.8016566126505,20.4992985038106,21.2661093753306,21.3226583581516,20.8504145594021,20.9738372003063,20.944605773368,20.984530849745,20.9453418069438,20.8325178735972,20.6049104084209,0.201829278160261,0.924198029582088,0.0251012937212764,0.0348951908861539,0.703965109796268,0.903837584794393,0,0,-1,1,0,0
TG(44:0),3,3,3,3,3,3,3,3,3,3,3,3,19.8598301327544,19.9065708874772,19.6858531113627,19.3900853917017,19.9354075667521,19.7722221299959,20.3531985398619,19.5719891856325,19.7025160505351,19.4962904498852,19.6495533942369,19.5648181448914,0.450305304419184,0.499747086072283,0.438082073978957,0.33297963361715,0.134470246319915,0.587512199975681,0,0,0,0,0,0
TG(45:0),3,3,3,3,3,3,3,3,3,3,3,3,20.7634925721917,21.085821093049,20.6122819386189,20.4695070047887,21.1592976288488,20.8419709302826,20.4289598555119,20.684001379511,20.7213005866015,21.0749116025699,20.419111654722,20.5628475533318,0.847883461409801,0.116944544787261,0.730672647748383,0.15864595135139,0.323763800864116,0.396914193350049,0,0,0,0,0,0
TG(46:1),3,3,3,3,3,3,3,3,3,3,3,3,21.5911152219134,21.6249215759205,21.6581369543649,21.3094402389027,21.5608491073734,21.5054235549016,21.2549639625519,21.4418812238723,21.4091976520493,21.484256843718,21.461776691551,21.4311855659547,0.356337656844672,0.31412773838339,0.0378740891744956,0.421879054162381,0.127559634590697,0.640465100946755,0,0,1,0,0,0
TG(46:2),3,3,3,3,3,3,3,3,3,3,3,3,22.1555191821808,22.2693934829284,22.2925885855743,22.089960566477,22.2312343131978,22.1721888371287,22.1063240391987,22.1377807220554,22.101714749487,22.5750363939135,22.4368732336196,22.3221274928247,0.922204795922406,0.36072726179742,0.270746332212919,0.617687363162475,0.717245196727195,0.014561148086783,0,0,0,0,0,-1
TG(47:0),3,3,3,3,3,3,3,3,3,3,3,3,21.5884813201944,21.7616546573091,21.3962086427832,21.4082416256723,22.1216851477531,21.7201194260061,21.4604567669407,21.5158462467638,21.5603085388629,21.9253680380747,21.1888989626523,21.2318734481688,0.855508500984393,0.159608067440689,0.975926095153027,0.0335377435209975,0.516791483515664,0.364122034403427,0,0,0,1,0,0
TG(47:1),3,3,3,3,3,3,3,3,3,3,3,3,21.4336806573181,21.5576595950632,21.7001041804427,21.6703593431726,21.4739809546073,21.3842508714036,21.3545060341335,21.4634254945882,21.4460902000683,21.4758350373383,21.5279147577932,21.5037257918774,0.882284430389873,0.882284430389901,0.882284430389887,0.882284430389873,0.882284430389887,0.882284430389873,0,0,0,0,0,0
TG(47:2),3,3,3,3,3,3,3,3,3,3,3,3,22.6926691263919,22.722938296542,22.6583192927793,22.4848289535963,22.440502153018,22.5504038877049,22.3625038162504,22.2949354076446,22.583028562304,22.5437493430157,22.4911594526539,22.4191030986266,0.106903283678378,0.338729841612933,0.472059538325286,0.928937475941694,0.436492396896357,0.869994366675151,0,0,0,0,0,0
TG(47:3),3,3,3,3,3,3,3,3,3,3,3,3,21.3502040852098,21.61172123103,21.671258793995,21.532891751771,21.2396469310603,21.4526691853876,21.3143021431637,21.4885711274338,21.4502366746746,21.5886037168986,21.4733541888061,21.3780139732843,0.599302806251796,0.599302806251796,0.599302806251796,0.599302806251796,0.599302806251796,0.599302806251796,0,0,0,0,0,0
TG(48:0),3,3,3,3,3,3,3,3,3,3,3,3,21.5189136682109,21.7948080865012,21.2864769184851,21.8548554410093,21.1990926470245,21.4971210970587,22.0654996195829,20.9505351456866,22.0102781116139,21.4418995890897,22.3631866090254,20.6307141245003,0.179511455804721,0.179511455804724,0.179511455804724,0.179511455804724,0.179511455804724,0.179511455804724,0,0,0,0,0,0
TG(48:1),3,3,3,3,3,3,3,3,3,3,3,3,21.8204569802246,21.8080450654019,21.8676470961347,21.5986812576437,21.6504203851558,21.5930795199827,21.6298071468576,21.4833855563016,21.778666029531,21.699136451563,21.8311982619074,21.7113295893134,0.0697804836008561,0.89735573615782,0.142946746036278,0.734599432295622,0.837900091871289,0.658291074307763,0,0,0,0,0,0
TG(48:2),3,3,3,3,3,3,3,3,3,3,3,3,22.8335534527256,22.9468883884989,22.9685606388771,22.8799909515614,22.9349511900464,22.9022542706613,22.8136845833456,22.9221231400414,22.841875924969,22.9304456122848,22.8583187011831,23.0235208773622,0.716640732144939,0.716640732144928,0.716640732144928,0.716640732144939,0.716640732144928,0.716640732144939,0,0,0,0,0,0
TG(49:0),3,3,3,3,3,3,3,3,3,3,3,3,21.672058262569,21.9875966960223,21.4590385843954,21.3652848841111,22.1790333733997,21.6730941289652,21.5381432007734,21.5278337792275,21.4229165791751,21.8907129650918,21.295721887074,21.3814178404353,0.6738412691995,0.052072600127438,0.784167198268378,0.0269535560779948,0.693646504237995,0.179692317148074,0,0,0,1,0,0
TG(49:1),3,3,3,3,3,3,3,3,3,3,3,3,21.8672746667249,21.8953264374803,21.9458838016049,21.6609542936245,21.757140361916,21.9045699662263,21.737877543564,21.7079094013386,21.6261448242036,21.7706413991443,21.7840450811356,21.5606919804904,0.534933300183871,0.664156279580321,0.271472390322828,0.445301344759549,0.516484550126882,0.573429376681599,0,0,0,0,0,0
TG(49:3),3,3,3,3,3,3,3,3,3,3,3,3,22.2866856432833,22.7321136145774,22.6692357452208,22.555901840249,22.225296570148,22.2505095226539,22.1371756176821,22.4000195482551,22.3338304617319,22.4471643667037,22.6187797096056,22.3386304751198,0.732792551876144,0.732792551876128,0.732792551876136,0.732792551876128,0.732792551876128,0.732792551876136,0,0,0,0,0,0
TG(50:0),3,3,3,3,3,3,3,3,3,3,3,3,19.9517736211781,20.2991614923799,20.1413184918092,20.557582661183,19.8350204210065,19.8623610593831,20.2786252287568,19.5355094518043,20.3196373878839,19.9033732185101,20.7154256617536,19.4187562516327,0.257258871759824,0.257258871759824,0.257258871759824,0.257258871759824,0.257258871759824,0.257258871759824,0,0,0,0,0,0
TG(50:1),3,3,3,3,3,3,3,3,3,3,3,3,21.9763718485847,21.9002495513943,21.867983776567,21.9764225299733,21.9047091548861,21.8140223921048,21.9224611455112,21.8679330951783,21.907551890236,21.7991131368297,22.0086883048007,21.7962704014797,0.531889899772951,0.531889899772938,0.531889899772925,0.531889899772951,0.531889899772951,0.531889899772938,0,0,0,0,0,0
TG(50:2),3,3,3,3,3,3,3,3,3,3,3,3,22.7259506063592,22.6514550889651,22.9479740213287,22.7388161210058,22.452605918079,22.8295398060963,22.5136772385244,22.9186798564894,22.6505281281149,22.6868282216733,22.9896600846679,22.890704779977,0.532648233511193,0.277577237961339,0.498619274444175,0.163025426845076,0.309797594599747,0.90607386278402,0,0,0,0,0,0
TG(50:3),3,3,3,3,3,3,3,3,3,3,3,3,23.933961203442,24.1412094301769,23.8508405459958,23.9891854901036,23.8800829437042,24.1497227537777,23.6762833504327,23.9512764941749,24.0091352193748,23.9852353860788,24.7407406289245,24.0547535295281,0.946867221409206,0.028438773930491,0.595499473702815,0.503432285268508,0.0779738547342821,0.926714433817091,0,-1,0,0,0,0
TG(50:5),3,3,3,3,3,3,3,3,3,3,3,3,21.9157534528836,22.0232434445927,22.2866133766927,22.0657097565363,21.3574463379323,23.0927752795982,21.6717800358456,21.9343275748993,21.9863999785183,22.392917690887,22.7556141774559,21.8627380566826,0.971309628591457,0.164761509158271,0.669434537738456,0.332687217703687,0.0103917823153549,0.434173388749843,0,0,0,0,1,0
TG(51:1),3,3,3,3,3,3,3,3,3,3,3,3,21.0433464813059,21.0616364063951,20.8932064697088,20.7693301574207,20.757570595331,20.8302132105214,20.722697295663,20.6657611436825,20.7875248391027,20.7711850129011,20.9215845057538,20.6981050892603,0.0537517985100834,0.459139616573757,0.5120883151019,0.752144016654432,0.568920175109627,0.930779968562954,0,0,0,0,0,0
