Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,SPE_Blank_FTICR_r1_08Feb23_Fir_300SA_P01_9395,SPE_Blank_FTICR_r2_10Feb23_Fir_300SA_P01_9463,SPE_Blank_FTICR_r3_10Feb23_Fir_300SA_P01_9510,Lab_Blank_r1_08Feb23_Fir_300SA_P01_9392,Lab_Blank_r1_08Feb23_Fir_300SA_P01_9415,Lab_Blank_r1_13Feb23_Fir_300SA_P01_9669,Lab_Blank_r2_09Feb23_Fir_300SA_P01_9442,Lab_Blank_r2_13Feb23_Fir_300SA_P01_9713,Lab_Blank_r2_13Feb23_Fir_300SA_P01_9736,Lab_Blank_r3_10Feb23_Fir_300SA_P01_9530,Lab_Blank_r3_10Feb23_Fir_300SA_P01_9554,Lab_Blank_r3_13Feb23_Fir_300SA_P01_9758
1055.208544,0,0,0,0,0,0,0,0,,,1056.215821,0,-1,0,0,0,0,0,0,0,0,0,0,20223984,0
1055.210091,0,0,0,0,0,0,0,0,,,1056.217368,0,-1,0,0,0,16646761,0,0,0,0,0,0,0,0
1055.212224,0,0,0,0,0,0,0,0,,,1056.219501,0,-1,38192712,0,0,0,5650368.5,0,0,0,0,0,0,0
1055.214511,0,0,0,0,0,0,0,0,,,1056.221788,0,-1,0,0,0,0,0,0,0,0,0,16775586,3586032.8,0
1055.218642,0,0,0,0,0,0,0,0,,,1056.225919,0,-1,0,0,0,0,0,26437002,0,0,0,0,0,0
1055.238847,0,0,0,0,0,0,0,0,,,1056.246123,0,-1,0,36016436,0,0,0,0,0,0,0,0,0,0
1055.946426,0,0,0,0,0,0,0,0,,,1056.953703,0,-1,0,0,0,0,0,0,0,3488196,0,0,0,0
1055.955904,0,0,0,0,0,0,0,0,,,1056.96318,0,-1,0,0,0,0,0,0,0,0,3609619.5,0,0,0
1056.110654,0,0,0,0,0,0,0,0,,,1057.11793,0,-1,0,0,0,0,0,4245832.5,0,0,0,0,0,0
1056.120577,0,0,0,0,0,0,0,0,,,1057.127853,0,-1,0,0,0,0,0,0,0,0,0,0,0,4608767
1056.122925,0,0,0,0,0,0,0,0,,,1057.130201,0,-1,0,0,0,3399626.3,0,0,0,0,0,0,0,0
1056.124843,0,0,0,0,0,0,0,0,,,1057.132119,0,-1,0,0,0,0,0,0,3492653,6341046,0,0,0,0
1056.134398,0,0,0,0,0,0,0,0,,,1057.141674,0,-1,0,0,0,0,0,0,0,0,0,0,5871601,0
1056.13851,0,0,0,0,0,0,0,0,,,1057.145787,0,-1,0,0,4871335.5,0,0,0,0,0,0,5724375.5,0,0
1056.180071,0,0,0,0,0,0,0,0,,,1057.187348,0,-1,3435060.8,0,0,0,0,0,0,0,0,0,0,0
1056.184207,0,0,0,0,0,0,0,0,,,1057.191483,0,-1,0,0,0,3896767.8,0,0,0,0,0,0,0,0
1056.234129,0,0,0,0,0,0,0,0,,,1057.241405,0,-1,0,0,0,0,0,0,0,0,0,0,0,3369715.8
1056.240737,0,0,0,0,0,0,0,0,,,1057.248014,0,-1,0,0,0,0,0,0,4041524,0,0,0,0,0
1056.252561,0,0,0,0,0,0,0,0,,,1057.259837,0,-1,0,0,0,0,0,0,0,0,0,5273790.5,0,0
1056.999917,0,0,0,0,0,0,0,0,,,1058.007194,0,-1,0,0,0,0,0,0,0,0,4249601,0,0,0
1057.101585,0,0,0,0,0,0,0,0,,,1058.108861,0,-1,0,0,0,0,0,0,0,0,0,0,0,6986397
1057.104166,0,0,0,0,0,0,0,0,,,1058.111442,0,-1,0,0,10355836,0,0,0,0,0,0,0,0,0
1057.105835,0,0,0,0,0,0,0,0,,,1058.113112,0,-1,0,0,0,0,0,0,0,3858793,0,0,0,0
1057.108203,0,0,0,0,0,0,0,0,,,1058.11548,0,-1,0,0,0,0,0,0,3742566.8,0,0,0,0,0
1057.110438,0,0,0,0,0,0,0,0,,,1058.117714,0,-1,0,0,5358715.5,0,0,0,0,0,0,0,0,0
1057.112521,0,0,0,0,0,0,0,0,,,1058.119798,0,-1,0,0,0,0,0,0,0,3723624.5,0,0,0,0
1057.116944,0,0,0,0,0,0,0,0,,,1058.124221,0,-1,0,0,0,0,0,0,0,0,5622783,0,0,0
1057.119559,0,0,0,0,0,0,0,0,,,1058.126835,0,-1,0,0,0,6764832.5,5676950.5,0,0,0,0,0,3516912.5,0
1057.123293,0,0,0,0,0,0,0,0,,,1058.130569,0,-1,6184482.5,0,0,0,0,0,0,0,0,0,0,0
1057.124372,0,0,0,0,0,0,0,0,,,1058.131649,0,-1,0,0,0,0,0,0,0,0,0,5457924,0,0
1057.129633,0,0,0,0,0,0,0,0,,,1058.136909,0,-1,0,0,0,0,0,3474685,0,0,0,0,0,0
1057.157365,0,0,0,0,0,0,0,0,,,1058.164641,0,-1,0,0,0,0,0,4693243,0,0,0,0,0,0
1057.162076,0,0,0,0,0,0,0,0,,,1058.169353,0,-1,0,5735074.5,0,0,0,0,0,0,0,0,0,0
1057.169685,0,0,0,0,0,0,0,0,,,1058.176962,0,-1,0,0,0,5296408,0,0,0,5308772,0,0,0,0
1057.170963,0,0,0,0,0,0,0,0,,,1058.17824,0,-1,0,0,0,0,4016021.3,0,4028266.3,0,0,0,0,0
1057.183182,0,0,0,0,0,0,0,0,,,1058.190458,0,-1,0,0,3511416.5,0,0,0,0,0,0,0,0,0
1057.215847,0,0,0,0,0,0,0,0,,,1058.223124,0,-1,0,0,0,0,0,0,0,8012128.5,0,0,0,0
1057.220865,0,0,0,0,0,0,0,0,,,1058.228141,0,-1,0,0,8459383,0,0,0,0,0,0,0,0,0
1057.226285,0,0,0,0,0,0,0,0,,,1058.233561,0,-1,0,0,0,0,0,0,4696941.5,0,0,0,0,0
1057.230388,0,0,0,0,0,0,0,0,,,1058.237665,0,-1,0,0,0,0,0,0,0,0,5868541,0,0,0
1057.23342,0,0,0,0,0,0,0,0,,,1058.240697,0,-1,0,0,0,12796173,11650964,0,0,0,0,0,4122608.3,0
1057.237109,0,0,0,0,0,0,0,0,,,1058.244385,0,-1,6157856.5,0,0,0,0,0,0,0,0,6502380,0,0
1057.240815,55,46,22,0,0,0,0,0,CHO,[M-H]-,1058.248091,-0.017325845,-1,0,0,0,0,0,6427893,0,0,0,0,0,0
1057.263899,0,0,0,0,0,0,0,0,,,1058.271176,0,-1,0,12399285,0,0,0,0,0,0,0,0,0,0
1057.97466,68,130,7,0,0,0,0,0,CHO,[M-H]-,1058.981936,-0.264247481,-1,0,0,0,0,0,0,0,3469606.3,0,0,0,0
1057.979159,0,0,0,0,0,0,0,0,,,1058.986435,0,-1,0,0,0,0,0,0,3420054.8,0,0,0,0,0
1057.994719,0,0,0,0,0,0,0,0,,,1059.001996,0,-1,3657233,0,0,0,0,0,0,0,0,0,0,0
1058.032196,0,0,0,0,0,0,0,0,,,1059.039473,0,-1,0,0,0,0,0,0,0,12087586,0,0,0,9441857
1058.033545,0,0,0,0,0,0,0,0,,,1059.040821,0,-1,0,0,6167634.5,0,0,0,0,0,0,0,0,0
1058.037813,0,0,0,0,0,0,0,0,,,1059.045089,0,-1,0,0,0,0,0,0,5387162,0,0,0,0,0
1058.045467,0,0,0,0,0,0,0,0,,,1059.052744,0,-1,0,0,0,0,0,0,0,0,4316142,0,15341551,0
1058.047742,0,0,0,0,0,0,0,0,,,1059.055018,0,-1,7710224,0,0,7563398,5918593.5,0,0,0,0,0,0,0
1058.053161,0,0,0,0,0,0,0,0,,,1059.060438,0,-1,0,0,0,0,0,5713082,0,0,0,5748546,0,0
1058.07543,0,0,0,0,0,0,0,0,,,1059.082706,0,-1,0,7234374,0,0,0,0,0,0,0,0,0,0
1058.086426,0,0,0,0,0,0,0,0,,,1059.093702,0,-1,0,0,0,0,0,0,0,5187869.5,0,0,0,0
1058.096437,0,0,0,0,0,0,0,0,,,1059.103713,0,-1,0,0,0,0,0,0,5052317,0,0,0,0,0
1058.106618,0,0,0,0,0,0,0,0,,,1059.113895,0,-1,0,0,0,6568060.5,0,0,0,0,0,0,0,0
1058.109889,0,0,0,0,0,0,0,0,,,1059.117165,0,-1,0,0,0,0,0,0,0,0,0,8967990,0,0
1058.113193,0,0,0,0,0,0,0,0,,,1059.120469,0,-1,0,0,0,0,0,8959158,0,0,0,0,0,0
1058.13644,0,0,0,0,0,0,0,0,,,1059.143716,0,-1,0,6562641,0,0,0,0,0,0,0,0,0,0
1058.141093,0,0,0,0,0,0,0,0,,,1059.148369,0,-1,0,0,0,0,0,3376307.5,0,0,0,0,0,0
1058.215902,0,0,0,0,0,0,0,0,,,1059.223178,0,-1,0,0,0,0,3628925.8,0,0,0,0,0,0,0
1058.222621,0,0,0,0,0,0,0,0,,,1059.229898,0,-1,0,0,0,5519465.5,0,0,0,0,0,0,0,0
1058.22832,0,0,0,0,0,0,0,0,,,1059.235596,0,-1,0,0,0,0,0,4752557,0,0,0,0,0,0
1058.252236,0,0,0,0,0,0,0,0,,,1059.259512,0,-1,0,5321573,0,0,0,0,0,0,0,0,0,0
1059.014706,0,0,0,0,0,0,0,0,,,1060.021982,0,-1,0,0,0,0,0,0,0,3456216,0,0,0,0
1059.019055,0,0,0,0,0,0,0,0,,,1060.026332,0,-1,0,0,0,0,0,0,0,0,0,0,0,5112290
1059.024854,0,0,0,0,0,0,0,0,,,1060.032131,0,-1,0,0,5983270.5,0,0,0,0,0,0,0,0,0
1059.027754,0,0,0,0,0,0,0,0,,,1060.03503,0,-1,0,0,0,0,0,0,6061005,0,0,0,0,0
1059.033275,0,0,0,0,0,0,0,0,,,1060.040552,0,-1,0,0,0,0,6715243.5,0,0,0,0,0,0,0
1059.03473,0,0,0,0,0,0,0,0,,,1060.042007,0,-1,0,0,0,0,0,0,0,0,0,0,7538668.5,0
1059.03887,0,0,0,0,0,0,0,0,,,1060.046146,0,-1,7015931.5,0,0,4372454,0,0,0,0,0,0,0,0
1059.041016,0,0,0,0,0,0,0,0,,,1060.048292,0,-1,0,0,0,0,0,0,0,0,0,7067257,0,0
1059.046061,0,0,0,0,0,0,0,0,,,1060.053337,0,-1,0,0,0,0,0,7652467,0,0,0,0,0,0
1059.188092,0,0,0,0,0,0,0,0,,,1060.195368,0,-1,0,0,0,0,0,5117033,0,0,0,0,0,0
1059.191361,0,0,0,0,0,0,0,0,,,1060.198637,0,-1,0,0,0,0,0,0,0,0,5905368,0,0,0
1059.195289,0,0,0,0,0,0,0,0,,,1060.202566,0,-1,0,3802117,0,0,0,0,0,0,0,0,0,0
1059.202603,0,0,0,0,0,0,0,0,,,1060.20988,0,-1,0,0,0,3932108.3,0,0,0,0,0,0,0,0
1059.204877,0,0,0,0,0,0,0,0,,,1060.212154,0,-1,0,0,0,0,0,0,5442518,0,0,0,0,0
1059.206216,0,0,0,0,0,0,0,0,,,1060.213492,0,-1,0,0,0,0,0,0,0,3963081.8,0,0,0,0
1059.207394,0,0,0,0,0,0,0,0,,,1060.214671,0,-1,0,0,0,0,0,0,0,0,0,0,8155116,0
1059.215842,0,0,0,0,0,0,0,0,,,1060.223118,0,-1,0,0,0,0,0,0,0,0,0,5443158,0,0
1059.217132,0,0,0,0,0,0,0,0,,,1060.224409,0,-1,0,0,9155614,0,0,0,0,0,0,0,0,0
1059.249836,0,0,0,0,0,0,0,0,,,1060.257113,0,-1,0,0,0,0,0,0,0,19660998,0,0,0,0
1059.251713,0,0,0,0,0,0,0,0,,,1060.25899,0,-1,0,0,0,0,0,0,7060440.5,0,0,0,0,20160972
1059.256477,55,48,22,0,0,0,0,0,CHO,[M-H]-,1060.263753,-0.028052014,-1,0,0,15115292,0,0,0,0,0,0,0,0,0
1059.260708,0,0,0,0,0,0,0,0,,,1060.267985,0,-1,0,0,0,0,0,0,8920025,0,0,0,0,0
1059.262385,0,0,0,0,0,0,0,0,,,1060.269661,0,-1,0,0,0,0,0,0,0,0,12495831,0,0,0
1059.265624,0,0,0,0,0,0,0,0,,,1060.272901,0,-1,0,0,0,0,0,0,0,0,0,0,19019756,0
1059.267071,0,0,0,0,0,0,0,0,,,1060.274348,0,-1,0,0,0,0,18552678,0,3685337,0,0,0,0,0
1059.268135,0,0,0,0,0,0,0,0,,,1060.275412,0,-1,0,0,0,21823426,0,0,0,0,0,0,0,0
1059.27291,0,0,0,0,0,0,0,0,,,1060.280187,0,-1,20465142,0,0,0,0,0,0,0,0,8844875,0,0
1059.274931,0,0,0,0,0,0,0,0,,,1060.282208,0,-1,0,0,0,0,0,5327970.5,0,0,0,0,0,0
1059.282168,0,0,0,0,0,0,0,0,,,1060.289445,0,-1,0,0,0,0,0,5850210,0,0,0,0,0,0
1059.296893,0,0,0,0,0,0,0,0,,,1060.30417,0,-1,0,10056726,0,0,0,0,0,0,0,0,0,0
1060.009856,0,0,0,0,0,0,0,0,,,1061.017133,0,-1,0,0,0,0,0,0,0,0,0,0,0,4290949.5
1060.011615,0,0,0,0,0,0,0,0,,,1061.018891,0,-1,0,0,0,0,0,0,0,3514511,0,0,0,0
1060.013507,0,0,0,0,0,0,0,0,,,1061.020783,0,-1,0,0,3408891.5,0,0,0,0,0,0,0,0,0
1060.024143,0,0,0,0,0,0,0,0,,,1061.031419,0,-1,0,0,0,0,6010709,0,0,0,0,0,6645737.5,0
1060.026777,0,0,0,0,0,0,0,0,,,1061.034053,0,-1,0,0,0,7491404.5,0,0,0,0,0,0,0,0
1060.029817,0,0,0,0,0,0,0,0,,,1061.037093,0,-1,5496294.5,0,0,0,0,0,0,0,0,5698999,0,0
1060.034235,0,0,0,0,0,0,0,0,,,1061.041511,0,-1,0,0,0,0,0,5655598,0,0,0,0,0,0
1060.056145,0,0,0,0,0,0,0,0,,,1061.063421,0,-1,0,3704976.5,0,0,0,0,0,0,0,0,0,0
1060.068059,0,0,0,0,0,0,0,0,,,1061.075335,0,-1,0,0,0,0,0,0,0,6975627,0,0,0,0
1060.073073,0,0,0,0,0,0,0,0,,,1061.080349,0,-1,0,0,3592185,0,0,0,0,0,0,0,0,0
1060.075818,0,0,0,0,0,0,0,0,,,1061.083095,0,-1,0,0,0,0,0,0,6167552,0,0,0,0,0
1060.080015,0,0,0,0,0,0,0,0,,,1061.087292,0,-1,0,0,0,0,0,0,0,0,3890118.8,0,0,0
1060.081218,0,0,0,0,0,0,0,0,,,1061.088494,0,-1,0,0,0,0,4095827.8,0,0,0,0,0,0,0
1060.084893,0,0,0,0,0,0,0,0,,,1061.09217,0,-1,0,0,0,0,0,0,0,0,0,0,3838953.5,0
1060.089076,0,0,0,0,0,0,0,0,,,1061.096353,0,-1,4597221,0,0,0,0,0,0,0,0,0,0,0
1060.091445,0,0,0,0,0,0,0,0,,,1061.098721,0,-1,0,0,0,0,0,5567530,0,0,0,0,0,0
1060.126131,0,0,0,0,0,0,0,0,,,1061.133408,0,-1,0,0,0,0,0,0,0,8175751,0,0,0,6709627
1060.129349,0,0,0,0,0,0,0,0,,,1061.136625,0,-1,0,0,9182199,0,0,0,0,0,0,0,0,0
1060.131681,0,0,0,0,0,0,0,0,,,1061.138958,0,-1,0,0,0,0,0,0,9696258,0,0,0,0,0
1060.137592,0,0,0,0,0,0,0,0,,,1061.144868,0,-1,0,0,0,0,5373778.5,0,0,0,0,0,0,0
1060.13987,0,0,0,0,0,0,0,0,,,1061.147146,0,-1,0,0,0,0,0,0,0,0,10025926,0,0,0
1060.14114,0,0,0,0,0,0,0,0,,,1061.148417,0,-1,0,0,0,0,0,0,0,0,0,0,6722537.5,0
1060.142851,0,0,0,0,0,0,0,0,,,1061.150128,0,-1,6202852,0,0,8535867,0,0,0,0,0,0,0,0
1060.145562,0,0,0,0,0,0,0,0,,,1061.152839,0,-1,0,0,0,0,0,0,0,0,0,5189024.5,0,0
1060.148317,0,0,0,0,0,0,0,0,,,1061.155594,0,-1,6292964,0,0,0,0,0,0,0,0,0,0,0
1060.151364,0,0,0,0,0,0,0,0,,,1061.15864,0,-1,0,0,0,0,0,13112358,0,0,0,0,0,0
1060.174233,0,0,0,0,0,0,0,0,,,1061.181509,0,-1,0,4187299.3,0,0,0,0,0,0,0,0,0,0
1060.184392,0,0,0,0,0,0,0,0,,,1061.191668,0,-1,0,0,0,0,0,0,0,0,4643781,0,0,6447477.5
1060.187705,0,0,0,0,0,0,0,0,,,1061.194981,0,-1,0,0,5800948,0,0,0,0,0,0,0,0,0
1060.19519,0,0,0,0,0,0,0,0,,,1061.202466,0,-1,0,0,0,0,3557201.3,0,0,0,0,0,0,0
1060.200339,0,0,0,0,0,0,0,0,,,1061.207615,0,-1,0,0,0,6358834,0,0,0,0,0,0,0,0
1060.203124,0,0,0,0,0,0,0,0,,,1061.210401,0,-1,3442146.8,0,0,0,0,0,0,0,0,0,0,0
1060.205552,0,0,0,0,0,0,0,0,,,1061.212829,0,-1,0,0,0,0,0,0,0,0,0,4186517,0,0
1060.208136,0,0,0,0,0,0,0,0,,,1061.215412,0,-1,0,0,0,0,0,3940386,0,0,0,0,0,0
1060.242324,0,0,0,0,0,0,0,0,,,1061.2496,0,-1,0,0,0,0,0,0,0,3833982.5,0,0,0,0
1060.25464,0,0,0,0,0,0,0,0,,,1061.261916,0,-1,0,0,0,0,0,0,0,0,4959171.5,0,0,0
1060.26224,0,0,0,0,0,0,0,0,,,1061.269517,0,-1,0,0,0,0,0,0,0,0,0,3853706.3,0,0
1060.285529,0,0,0,0,0,0,0,0,,,1061.292805,0,-1,0,4514996.5,0,0,0,0,0,0,0,0,0,0
1061.000771,71,131,4,1,0,0,0,0,CHON,[M-H]-,1062.008047,-0.22158964,-1,0,0,0,0,0,0,0,0,0,0,0,5177644
1061.016768,0,0,0,0,0,0,0,0,,,1062.024044,0,-1,0,0,0,3632824,0,0,0,0,0,0,0,0
1061.025252,0,0,0,0,0,0,0,0,,,1062.032529,0,-1,0,0,0,0,0,0,0,0,0,4089083,0,0
1061.02779,0,0,0,0,0,0,0,0,,,1062.035066,0,-1,0,0,0,0,0,4398058.5,0,0,0,0,0,0
1061.049136,0,0,0,0,0,0,0,0,,,1062.056413,0,-1,0,5262633.5,0,0,0,0,0,0,0,0,0,0
1061.137692,0,0,0,0,0,0,0,0,,,1062.144968,0,-1,3446222.5,0,0,0,0,0,0,0,0,0,0,0
1061.166232,0,0,0,0,0,0,0,0,,,1062.173508,0,-1,0,0,0,0,0,5012449.5,0,0,0,0,0,0
1061.173715,0,0,0,0,0,0,0,0,,,1062.180991,0,-1,0,0,0,0,0,0,0,3784765,0,0,0,0
1061.177125,0,0,0,0,0,0,0,0,,,1062.184402,0,-1,0,0,0,0,0,0,0,0,8059825.5,0,0,0
1061.178945,0,0,0,0,0,0,0,0,,,1062.186222,0,-1,6313421.5,8463677,0,0,0,0,0,0,0,0,0,0
1061.180745,0,0,0,0,0,0,0,0,,,1062.188021,0,-1,0,0,0,4099744,0,0,0,0,0,0,0,0
1061.183505,0,0,0,0,0,0,0,0,,,1062.190781,0,-1,0,0,0,0,8599356,0,0,0,0,0,0,0
1061.186578,0,0,0,0,0,0,0,0,,,1062.193854,0,-1,0,0,0,0,0,0,0,6234172,0,0,0,0
1061.189986,0,0,0,0,0,0,0,0,,,1062.197262,0,-1,0,0,0,0,0,0,7740465.5,0,0,0,0,0
1061.192564,0,0,0,0,0,0,0,0,,,1062.199841,0,-1,0,0,0,6647454.5,0,0,0,0,0,0,8558565,0
1061.195507,0,0,0,0,0,0,0,0,,,1062.202783,0,-1,4222413.5,0,0,0,0,0,0,0,0,0,0,0
1061.197115,0,0,0,0,0,0,0,0,,,1062.204392,0,-1,0,0,9601994,0,0,0,0,0,0,0,0,0
1061.20249,0,0,0,0,0,0,0,0,,,1062.209766,0,-1,0,0,0,0,0,6038495,0,0,0,0,0,0
1061.222536,0,0,0,0,0,0,0,0,,,1062.229812,0,-1,0,8942915,0,0,0,0,0,0,0,0,0,0
1061.233058,0,0,0,0,0,0,0,0,,,1062.240334,0,-1,0,0,0,0,0,0,0,0,3634096.5,0,0,22372632
1061.235653,0,0,0,0,0,0,0,0,,,1062.242929,0,-1,0,0,0,0,0,0,0,5726264.5,0,0,0,0
1061.236898,0,0,0,0,0,0,0,0,,,1062.244175,0,-1,0,0,13345736,0,0,0,0,0,0,0,0,0
1061.24058,0,0,0,0,0,0,0,0,,,1062.247856,0,-1,0,0,0,0,0,0,7318579.5,0,0,0,0,0
1061.245089,0,0,0,0,0,0,0,0,,,1062.252366,0,-1,0,0,0,0,10180410,0,0,4829240,9112496,0,0,0
1061.248217,0,0,0,0,0,0,0,0,,,1062.255493,0,-1,0,0,0,11398806,0,0,3722292,0,0,0,0,0
1061.249894,0,0,0,0,0,0,0,0,,,1062.25717,0,-1,0,0,0,0,0,0,0,0,0,0,14677989,0
1061.252534,0,0,0,0,0,0,0,0,,,1062.25981,0,-1,4212172,0,0,0,0,0,0,0,0,0,0,0
1061.2547,0,0,0,0,0,0,0,0,,,1062.261977,0,-1,0,0,7068615,0,0,0,0,0,0,0,0,0
1061.259462,0,0,0,0,0,0,0,0,,,1062.266738,0,-1,0,0,0,0,0,5825499,0,0,0,0,0,0
1061.283206,0,0,0,0,0,0,0,0,,,1062.290482,0,-1,0,4549964,0,0,0,0,0,0,0,0,0,0
1061.289762,0,0,0,0,0,0,0,0,,,1062.297038,0,-1,0,0,0,0,0,0,0,0,0,0,0,6050066.5
1061.296512,0,0,0,0,0,0,0,0,,,1062.303788,0,-1,0,0,0,0,0,0,4586550,0,0,0,0,0
1061.305793,0,0,0,0,0,0,0,0,,,1062.313069,0,-1,0,0,0,0,3718968.8,0,0,0,0,0,0,0
1061.308358,0,0,0,0,0,0,0,0,,,1062.315634,0,-1,0,0,0,9838222,0,0,0,0,0,0,0,0
1061.314498,0,0,0,0,0,0,0,0,,,1062.321774,0,-1,6165963,0,0,0,0,0,0,0,0,0,0,0
1061.316569,0,0,0,0,0,0,0,0,,,1062.323846,0,-1,0,0,0,0,0,8078295.5,0,0,0,3660997.3,0,0
1061.33762,0,0,0,0,0,0,0,0,,,1062.344896,0,-1,0,9016660,0,0,0,0,0,0,0,0,0,0
1062.054182,0,0,0,0,0,0,0,0,,,1063.061458,0,-1,0,0,0,0,0,0,0,20275202,0,0,0,0
1062.056004,0,0,0,0,0,0,0,0,,,1063.06328,0,-1,0,0,0,0,0,0,0,0,0,0,0,14012625
1062.05832,0,0,0,0,0,0,0,0,,,1063.065596,0,-1,0,0,17400742,0,0,0,0,0,0,0,0,0
1062.060682,70,142,3,0,0,1,0,0,CHOS,[M-H]-,1063.067958,0.01023247,-1,0,0,0,0,0,0,15150166,0,0,0,0,0
1062.063673,0,0,0,0,0,0,0,0,,,1063.070949,0,-1,0,0,0,0,0,0,0,0,15854496,0,0,0
1062.06742,0,0,0,0,0,0,0,0,,,1063.074697,0,-1,0,0,0,0,20854568,0,0,0,0,0,11249634,0
1062.069495,0,0,0,0,0,0,0,0,,,1063.076771,0,-1,0,0,0,0,0,0,0,0,8506272,0,0,0
1062.071125,0,0,0,0,0,0,0,0,,,1063.078402,0,-1,0,0,0,29376034,0,0,0,0,0,0,0,0
1062.072457,0,0,0,0,0,0,0,0,,,1063.079734,0,-1,16289211,0,0,0,0,0,0,0,0,0,0,0
1062.073981,0,0,0,0,0,0,0,0,,,1063.081257,0,-1,0,0,0,0,0,0,0,0,0,24613950,0,0
1062.08014,0,0,0,0,0,0,0,0,,,1063.087416,0,-1,0,0,0,0,0,11293606,0,0,0,7025724.5,0,0
1062.098318,0,0,0,0,0,0,0,0,,,1063.105595,0,-1,0,10794433,0,0,0,0,0,0,0,0,0,0
1062.182777,0,0,0,0,0,0,0,0,,,1063.190054,0,-1,0,0,0,0,4259622,0,0,0,0,0,0,0
1062.19588,0,0,0,0,0,0,0,0,,,1063.203156,0,-1,0,0,0,0,0,5841822.5,0,0,0,0,0,0
1062.286309,0,0,0,0,0,0,0,0,,,1063.293585,0,-1,3526070,0,0,0,0,0,0,10751986,0,0,0,0
1062.288777,0,0,0,0,0,0,0,0,,,1063.296054,0,-1,0,4103643.8,0,0,0,0,0,0,0,0,0,0
1062.2899,0,0,0,0,0,0,0,0,,,1063.297176,0,-1,0,0,13079453,0,0,0,0,0,0,0,0,0
1062.292197,0,0,0,0,0,0,0,0,,,1063.299474,0,-1,0,0,0,0,0,0,7831647,0,0,0,0,0
1062.300236,0,0,0,0,0,0,0,0,,,1063.307513,0,-1,0,0,0,0,7558947.5,0,0,0,10099612,0,5601249,0
1062.303301,0,0,0,0,0,0,0,0,,,1063.310577,0,-1,0,0,0,9240065,0,0,0,0,0,0,0,0
1062.305674,0,0,0,0,0,0,0,0,,,1063.31295,0,-1,0,0,0,0,0,0,0,0,0,5217301,0,0
1062.307064,0,0,0,0,0,0,0,0,,,1063.314341,0,-1,8590774,0,0,0,0,0,0,0,0,0,0,0
1062.337225,0,0,0,0,0,0,0,0,,,1063.344502,0,-1,0,4223458.5,0,0,0,0,0,0,0,0,0,0
1063.105694,0,0,0,0,0,0,0,0,,,1064.11297,0,-1,0,0,0,0,0,0,0,8032189,0,0,0,0
1063.107293,0,0,0,0,0,0,0,0,,,1064.11457,0,-1,0,0,3498877.3,0,0,0,0,0,0,0,0,0
1063.109983,0,0,0,0,0,0,0,0,,,1064.11726,0,-1,0,0,0,0,0,0,3587198,0,0,0,0,0
1063.113857,0,0,0,0,0,0,0,0,,,1064.121134,0,-1,0,0,8827773,0,0,0,0,0,0,0,0,0
1063.117396,0,0,0,0,0,0,0,0,,,1064.124673,0,-1,0,0,0,0,0,0,3927166.3,0,0,0,0,0
1063.120252,0,0,0,0,0,0,0,0,,,1064.127529,0,-1,0,0,0,0,7120658.5,0,0,0,0,0,0,0
1063.123554,0,0,0,0,0,0,0,0,,,1064.13083,0,-1,0,0,0,7699859,0,0,0,0,4244364.5,0,0,0
1063.125005,0,0,0,0,0,0,0,0,,,1064.132281,0,-1,6665636.5,0,0,0,0,0,0,0,0,0,5031901,0
1063.129778,0,0,0,0,0,0,0,0,,,1064.137055,0,-1,0,0,0,0,0,0,0,0,0,4293513.5,0,0
1063.131598,0,0,0,0,0,0,0,0,,,1064.138874,0,-1,5977508.5,0,0,0,0,0,0,0,0,0,0,0
1063.154751,0,0,0,0,0,0,0,0,,,1064.162027,0,-1,0,3567184,0,0,0,0,0,0,0,0,0,0
1063.165803,0,0,0,0,0,0,0,0,,,1064.173079,0,-1,0,0,0,0,0,0,0,0,0,0,0,9039990
1063.167343,0,0,0,0,0,0,0,0,,,1064.17462,0,-1,0,0,4453243,0,0,0,0,0,0,0,0,0
1063.169194,0,0,0,0,0,0,0,0,,,1064.17647,0,-1,0,0,0,0,0,0,0,4321209,0,0,0,0
1063.177955,0,0,0,0,0,0,0,0,,,1064.185231,0,-1,0,0,0,0,0,0,0,0,3894155.3,0,0,0
1063.181803,0,0,0,0,0,0,0,0,,,1064.18908,0,-1,0,0,0,0,5465873,0,0,0,0,0,0,0
1063.18437,0,0,0,0,0,0,0,0,,,1064.191646,0,-1,7050659.5,0,0,0,0,0,0,0,0,0,0,0
1063.185828,0,0,0,0,0,0,0,0,,,1064.193105,0,-1,0,0,0,4154762.8,0,0,0,0,0,0,0,0
1063.188816,0,0,0,0,0,0,0,0,,,1064.196092,0,-1,0,0,0,0,0,4027233,0,0,0,4443007.5,0,0
1063.213284,0,0,0,0,0,0,0,0,,,1064.22056,0,-1,0,3925591.8,0,0,0,0,0,0,0,0,0,0
1063.277215,0,0,0,0,0,0,0,0,,,1064.284491,0,-1,0,0,0,0,0,4150107.5,0,0,0,0,0,0
1063.282908,0,0,0,0,0,0,0,0,,,1064.290184,0,-1,0,0,0,0,0,0,0,0,0,0,0,4567148.5
1063.284326,0,0,0,0,0,0,0,0,,,1064.291603,0,-1,0,0,3976054.5,0,0,0,0,0,4232073.5,0,0,0
